route_count,total_fleet,sample_size,trial,route_index,route_id,allocation,demand_hits,exact_share,od_without_route_hits,trial_elapsed_sec
38,2000,500,1,22,R22_SantaFilomena_Tibanga,1,0.0,1.01290613,32,42.524514
38,2000,500,1,23,R23_Acmac_Kiwalan,1,0.0,1.01290613,32,42.524514
38,2000,500,1,24,R24_Kabacsanan_Kiwalan,217,45991.0,217.22291024,32,42.524514
38,2000,500,1,25,R25_Bunawan_Dalipuga,177,30661.0,177.36272762,32,42.524514
38,2000,500,1,26,R26_Dalipuga_Tibanga,28,771.0,28.12524994,32,42.524514
38,2000,500,1,27,R27_Bonbonon_Palao,195,37125.0,195.16522322,32,42.524514
38,2000,500,1,28,R28_MariaCristina_Tipanoy,47,2115.0,46.58267105,32,42.524514
38,2000,500,1,29,R29_Buruun_Tominobo,1,0.0,1.01290613,32,42.524514
38,2000,500,1,30,R30_Tambacan_Luinab,19,344.0,18.78661013,32,42.524514
38,2000,500,1,31,R31_Center_Kiwalan,27,709.0,26.97070626,32,42.524514
38,2000,500,1,32,R32_Suarez_Tibanga,18,311.0,17.86279425,32,42.524514
38,2000,500,1,33,R33_Ditucalan_Palao,83,6662.0,82.67448831,32,42.524514
38,2000,500,1,34,R34_UpperTominobo_Palao,71,4954.0,71.29305129,32,42.524514
38,2000,500,1,35,R35_Buruun_Tipanoy,36,1234.0,35.58170718,32,42.524514
38,2000,500,1,36,R36_Tubod_Kiwalan,130,16453.0,129.92470827,32,42.524514
38,2000,500,1,37,R37_Palao_SantaFilomena,1,0.0,1.01290613,32,42.524514
38,2000,500,2,0,R00_Tubod_Tibanga,6,41.0,6.38749547,23,44.731577
38,2000,500,2,1,R01_Tubod_Tominobo,27,744.0,27.20978716,23,44.731577
38,2000,500,2,2,R02_Palao_Kiwalan,74,5502.0,73.99441992,23,44.731577
38,2000,500,2,3,R03_Buruun_Palao,113,12792.0,112.82566507,23,44.731577
38,2000,500,2,4,R04_Tambacan_Tibanga,1,0.0,0.99755920,23,44.731577
38,2000,500,2,5,R05_Tubod_Tipanoy,27,713.0,26.63688537,23,44.731577
38,2000,500,2,6,R06_MariaCristina_Tubod,1,0.0,0.99755920,23,44.731577
38,2000,500,2,7,R07_Palao_Luinab,36,1302.0,35.99516502,23,44.731577
38,2000,500,2,8,R08_Dalipuga_Palao,148,22106.0,148.31796555,23,44.731577
38,2000,500,2,9,R09_Buruun_Tubod,24,572.0,23.85814596,23,44.731577
38,2000,500,2,10,R10_Tominobo_Tibanga,9,73.0,8.52314951,23,44.731577
38,2000,500,2,11,R11_Tipanoy_Palao,131,17373.0,131.48496245,23,44.731577
38,2000,500,2,12,R12_Luinab_Tibanga,26,667.0,25.76330612,23,44.731577
38,2000,500,2,13,R13_Bonbonon_Kiwalan,112,12540.0,111.70881506,23,44.731577
38,2000,500,2,14,R14_Ditucalan_Tubod,66,4389.0,66.08782624,23,44.731577
38,2000,500,2,15,R15_VillaVerde_Palao,10,94.0,9.67169525,23,44.731577
38,2000,500,2,16,R16_UpperTominobo_Tubod,35,1257.0,35.36765909,23,44.731577
38,2000,500,2,17,R17_BagongSilang_Palao,6,32.0,5.64304698,23,44.731577
38,2000,500,2,18,R18_SanMiguel_Tibanga,10,94.0,9.67169525,23,44.731577
38,2000,500,2,19,R19_DelCarmen_Luinab,1,0.0,0.99755920,23,44.731577
38,2000,500,2,20,R20_Pugaan_Tibanga,76,5786.0,75.88009947,23,44.731577
38,2000,500,2,21,R21_Abuno_Tubod,33,1100.0,33.08529562,23,44.731577
38,2000,500,2,22,R22_SantaFilomena_Tibanga,1,0.0,0.99755920,23,44.731577
38,2000,500,2,23,R23_Acmac_Kiwalan,1,0.0,0.99755920,23,44.731577
38,2000,500,2,24,R24_Kabacsanan_Kiwalan,225,50822.0,224.88710450,23,44.731577
38,2000,500,2,25,R25_Bunawan_Dalipuga,184,34151.0,184.34883160,23,44.731577
38,2000,500,2,26,R26_Dalipuga_Tibanga,26,696.0,26.31741910,23,44.731577
38,2000,500,2,27,R27_Bonbonon_Palao,196,38735.0,196.33171353,23,44.731577
38,2000,500,2,28,R28_MariaCristina_Tipanoy,30,876.0,29.52505600,23,44.731577
38,2000,500,2,29,R29_Buruun_Tominobo,1,0.0,0.99755920,23,44.731577
38,2000,500,2,30,R30_Tambacan_Luinab,21,447.0,21.09077014,23,44.731577
38,2000,500,2,31,R31_Center_Kiwalan,27,718.0,26.73011942,23,44.731577
38,2000,500,2,32,R32_Suarez_Tibanga,20,409.0,20.17438623,23,44.731577
38,2000,500,2,33,R33_Ditucalan_Palao,76,5777.0,75.82106156,23,44.731577
38,2000,500,2,34,R34_UpperTominobo_Palao,76,5793.0,75.92598610,23,44.731577
38,2000,500,2,35,R35_Buruun_Tipanoy,29,871.0,29.44067441,23,44.731577
38,2000,500,2,36,R36_Tubod_Kiwalan,114,13131.0,114.31088248,23,44.731577
38,2000,500,2,37,R37_Palao_SantaFilomena,1,0.0,0.99755920,23,44.731577
38,2000,500,3,0,R00_Tubod_Tibanga,12,162.0,12.55818719,27,44.646995
38,2000,500,3,1,R01_Tubod_Tominobo,28,782.0,27.59134183,27,44.646995
38,2000,500,3,2,R02_Palao_Kiwalan,68,4742.0,67.94386059,27,44.646995
38,2000,500,3,3,R03_Buruun_Palao,120,14790.0,119.99234262,27,44.646995
38,2000,500,3,4,R04_Tambacan_Tibanga,3,8.0,2.79070827,27,44.646995
38,2000,500,3,5,R05_Tubod_Tipanoy,34,1187.0,33.99341566,27,44.646995
38,2000,500,3,6,R06_MariaCristina_Tubod,1,0.0,0.98666437,27,44.646995
38,2000,500,3,7,R07_Palao_Luinab,36,1326.0,35.92867549,27,44.646995
38,2000,500,3,8,R08_Dalipuga_Palao,151,23532.0,151.35572929,27,44.646995
38,2000,500,3,9,R09_Buruun_Tubod,8,59.0,7.57871283,27,44.646995
38,2000,500,3,10,R10_Tominobo_Tibanga,7,50.0,6.97677066,27,44.646995
38,2000,500,3,11,R11_Tipanoy_Palao,128,16951.0,128.45976024,27,44.646995
38,2000,500,3,12,R12_Luinab_Tibanga,20,408.0,19.92964334,27,44.646995
38,2000,500,3,13,R13_Bonbonon_Kiwalan,104,11061.0,103.76876340,27,44.646995
38,2000,500,3,14,R14_Ditucalan_Tubod,72,5307.0,71.87766975,27,44.646995
38,2000,500,3,15,R15_VillaVerde_Palao,11,133.0,11.37876860,27,44.646995
38,2000,500,3,16,R16_UpperTominobo_Tubod,33,1116.0,32.96108828,27,44.646995
38,2000,500,3,17,R17_BagongSilang_Palao,6,32.0,5.58141653,27,44.646995
38,2000,500,3,18,R18_SanMiguel_Tibanga,11,117.0,10.67240693,27,44.646995
38,2000,500,3,19,R19_DelCarmen_Luinab,1,0.0,0.98666437,27,44.646995
38,2000,500,3,20,R20_Pugaan_Tibanga,71,5199.0,71.14253790,27,44.646995
38,2000,500,3,21,R21_Abuno_Tubod,27,731.0,26.67645607,27,44.646995
38,2000,500,3,22,R22_SantaFilomena_Tibanga,1,0.0,0.98666437,27,44.646995
38,2000,500,3,23,R23_Acmac_Kiwalan,1,0.0,0.98666437,27,44.646995
38,2000,500,3,24,R24_Kabacsanan_Kiwalan,227,53019.0,227.18790736,27,44.646995
38,2000,500,3,25,R25_Bunawan_Dalipuga,193,38201.0,192.84430191,27,44.646995
38,2000,500,3,26,R26_Dalipuga_Tibanga,25,642.0,24.99982446,27,44.646995
38,2000,500,3,27,R27_Bonbonon_Palao,200,41093.0,200.01076422,27,44.646995
38,2000,500,3,28,R28_MariaCristina_Tipanoy,48,2396.0,48.29618785,27,44.646995
38,2000,500,3,29,R29_Buruun_Tominobo,1,0.0,0.98666437,27,44.646995
38,2000,500,3,30,R30_Tambacan_Luinab,20,433.0,20.53115555,27,44.646995
38,2000,500,3,31,R31_Center_Kiwalan,23,525.0,22.60732079,27,44.646995
38,2000,500,3,32,R32_Suarez_Tibanga,13,176.0,13.08958203,27,44.646995
38,2000,500,3,33,R33_Ditucalan_Palao,74,5570.0,73.63716208,27,44.646995
38,2000,500,3,34,R34_UpperTominobo_Palao,73,5552.0,73.51808295,27,44.646995
38,2000,500,3,35,R35_Buruun_Tipanoy,20,418.0,20.17240069,27,44.646995
38,2000,500,3,36,R36_Tubod_Kiwalan,128,16837.0,128.02706843,27,44.646995
38,2000,500,3,37,R37_Palao_SantaFilomena,1,0.0,0.98666437,27,44.646995
38,2000,500,4,0,R00_Tubod_Tibanga,8,60.0,7.95567350,29,43.269684
38,2000,500,4,1,R01_Tubod_Tominobo,26,664.0,26.46582069,29,43.269684
38,2000,500,4,2,R02_Palao_Kiwalan,62,3667.0,62.19518744,29,43.269684
38,2000,500,4,3,R03_Buruun_Palao,139,18342.0,139.09921228,29,43.269684
38,2000,500,4,4,R04_Tambacan_Tibanga,1,0.0,1.02707303,29,43.269684
38,2000,500,4,5,R05_Tubod_Tipanoy,24,569.0,24.49951343,29,43.269684
38,2000,500,4,6,R06_MariaCristina_Tubod,1,0.0,1.02707303,29,43.269684
38,2000,500,4,7,R07_Palao_Luinab,38,1375.0,38.08488733,29,43.269684
38,2000,500,4,8,R08_Dalipuga_Palao,142,19043.0,141.73235709,29,43.269684
38,2000,500,4,9,R09_Buruun_Tubod,23,490.0,22.73523073,29,43.269684
38,2000,500,4,10,R10_Tominobo_Tibanga,1,0.0,1.02707303,29,43.269684
38,2000,500,4,11,R11_Tipanoy_Palao,137,17887.0,137.36309878,29,43.269684
