UID,Generation,Cost,Parent_A,Parent_B
chrom_92bb41dc,10,14975.8269,chrom_1f4da725,chrom_ff86dc02
chrom_3f92cf61,10,15187.0002,chrom_d5393c30,chrom_a342793b
chrom_861f1138,10,14863.3148,chrom_47c2b681,chrom_d5393c30
chrom_46a4c4ae,11,14930.8738,chrom_fc00d962,chrom_e47ed853
chrom_bf4d8c93,11,14932.7815,chrom_fc00d962,chrom_cc99e2d1
chrom_d447f92c,11,14932.7815,chrom_fc00d962,chrom_bc75462c
chrom_ecede4fd,11,14932.7815,chrom_fc00d962,chrom_bc75462c
chrom_3abd77db,11,14937.3038,chrom_e47ed853,chrom_f2cd4de0
chrom_0810859d,11,14938.621,chrom_f2cd4de0,chrom_9e8e3d32
chrom_e8a1bbd3,11,14941.6949,chrom_bc75462c,chrom_78b2fbfb
chrom_e3fdf2a0,11,14941.6949,chrom_9e8e3d32,chrom_cc99e2d1
chrom_e0d94946,11,14975.8269,chrom_bc75462c,chrom_92bb41dc
chrom_c5dfeb3b,12,14859.4886,chrom_bf4d8c93,chrom_3abd77db
chrom_542ca3e0,12,14861.4071,chrom_861f1138,chrom_46a4c4ae
chrom_861f1138,10,14863.3148,chrom_47c2b681,chrom_d5393c30
chrom_a74f79eb,12,14889.6592,chrom_d447f92c,chrom_bf4d8c93
chrom_dc2d740b,12,14932.7815,chrom_46a4c4ae,chrom_bf4d8c93
chrom_7e971ff7,12,14932.7815,chrom_ecede4fd,chrom_0810859d
chrom_d912cc43,12,14932.7815,chrom_bf4d8c93,chrom_ecede4fd
chrom_16abf7a4,12,14932.7815,chrom_46a4c4ae,chrom_ecede4fd
chrom_a6c4dba3,12,14932.7815,chrom_d447f92c,chrom_0810859d
chrom_e9b62a9a,12,14937.3038,chrom_3abd77db,chrom_e8a1bbd3
chrom_d3179813,13,14847.3681,chrom_861f1138,chrom_d912cc43
chrom_c5dfeb3b,12,14859.4886,chrom_bf4d8c93,chrom_3abd77db
chrom_0f63a65d,13,14859.4886,chrom_c5dfeb3b,chrom_861f1138
chrom_00522743,13,14859.4886,chrom_c5dfeb3b,chrom_a74f79eb
chrom_d0c18fea,13,14859.4886,chrom_c5dfeb3b,chrom_7e971ff7
chrom_c6089ad3,13,14863.3148,chrom_542ca3e0,chrom_861f1138
chrom_f59ca289,13,14863.3148,chrom_542ca3e0,chrom_a74f79eb
chrom_e486d874,13,14863.3148,chrom_542ca3e0,chrom_dc2d740b
chrom_44cc8a1e,13,14889.6592,chrom_a74f79eb,chrom_dc2d740b
chrom_25f9accc,13,14889.6592,chrom_a74f79eb,chrom_d912cc43
chrom_9711ec68,14,14799.35,chrom_c5dfeb3b,chrom_f59ca289
chrom_5cdfca1b,14,14839.0731,chrom_00522743,chrom_f59ca289
chrom_d702adaa,14,14845.2357,chrom_c6089ad3,chrom_e486d874
chrom_d3179813,13,14847.3681,chrom_861f1138,chrom_d912cc43
chrom_d54ee0eb,14,14847.3681,chrom_d3179813,chrom_c6089ad3
chrom_a4b78bd3,14,14847.3681,chrom_d3179813,chrom_c6089ad3
chrom_27fb4fb9,14,14847.3681,chrom_d3179813,chrom_e486d874
chrom_58dc6d7e,14,14859.4886,chrom_d0c18fea,chrom_e486d874
chrom_786f4c21,14,14859.4886,chrom_00522743,chrom_c5dfeb3b
chrom_4a8b5f31,14,14859.4886,chrom_d0c18fea,chrom_44cc8a1e
chrom_9711ec68,14,14799.35,chrom_c5dfeb3b,chrom_f59ca289
chrom_16c434f5,15,14808.4571,chrom_5cdfca1b,chrom_d702adaa
chrom_eed7e1e8,15,14845.2357,chrom_d702adaa,chrom_a4b78bd3
chrom_204aa988,15,14847.3681,chrom_a4b78bd3,chrom_27fb4fb9
chrom_60c0ecb0,15,14859.4886,chrom_5cdfca1b,chrom_d3179813
chrom_b84f4cdb,15,14859.4886,chrom_9711ec68,chrom_d3179813
chrom_9d956e6c,15,14859.4886,chrom_5cdfca1b,chrom_d3179813
chrom_bf4eafaf,15,14859.4886,chrom_5cdfca1b,chrom_d3179813
chrom_0f478793,15,14859.4886,chrom_5cdfca1b,chrom_a4b78bd3
chrom_34aec13b,15,14859.4886,chrom_5cdfca1b,chrom_d54ee0eb
chrom_672b3502,16,14719.0801,chrom_9711ec68,chrom_16c434f5
chrom_23e4cb11,16,14791.3553,chrom_9d956e6c,chrom_0f478793
chrom_9711ec68,14,14799.35,chrom_c5dfeb3b,chrom_f59ca289
chrom_fe974953,16,14845.2357,chrom_eed7e1e8,chrom_0f478793
chrom_0fc9e6c3,16,14859.4886,chrom_16c434f5,chrom_bf4eafaf
chrom_8faa9f58,16,14859.4886,chrom_34aec13b,chrom_bf4eafaf
chrom_774556db,16,14859.4886,chrom_16c434f5,chrom_204aa988
chrom_5314f069,16,14859.4886,chrom_16c434f5,chrom_204aa988
chrom_22c5297c,16,14859.4886,chrom_16c434f5,chrom_9d956e6c
chrom_03a87a30,16,14859.4886,chrom_b84f4cdb,chrom_0f478793
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_672b3502,16,14719.0801,chrom_9711ec68,chrom_16c434f5
chrom_fe7a4ed9,17,14770.1116,chrom_672b3502,chrom_0fc9e6c3
chrom_6d56d7f5,17,14770.1116,chrom_672b3502,chrom_8faa9f58
chrom_2a0f0e07,17,14845.2357,chrom_fe974953,chrom_03a87a30
chrom_dcbfa094,17,14845.2357,chrom_fe974953,chrom_22c5297c
chrom_b4aeb4fc,17,14845.2357,chrom_fe974953,chrom_03a87a30
chrom_d47896b7,17,14859.4886,chrom_23e4cb11,chrom_8faa9f58
chrom_ddf81c51,17,14859.4886,chrom_03a87a30,chrom_774556db
chrom_d5f0e3b3,17,14859.4886,chrom_5314f069,chrom_22c5297c
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_94fbc41f,18,14719.0801,chrom_cd330e53,chrom_672b3502
chrom_9fdf0f4b,18,14719.0801,chrom_cd330e53,chrom_672b3502
chrom_dce4ea04,18,14768.228,chrom_6d56d7f5,chrom_d5f0e3b3
chrom_9832a8a5,18,14770.1116,chrom_fe7a4ed9,chrom_6d56d7f5
chrom_0943b8e3,18,14770.1116,chrom_cd330e53,chrom_d47896b7
chrom_1648a182,18,14770.1116,chrom_6d56d7f5,chrom_b4aeb4fc
chrom_8a325868,18,14770.1116,chrom_672b3502,chrom_6d56d7f5
chrom_11a14f41,18,14845.2357,chrom_2a0f0e07,chrom_dcbfa094
chrom_70c2e33d,18,14845.2357,chrom_b4aeb4fc,chrom_d47896b7
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_edc25dcb,19,14719.0801,chrom_cd330e53,chrom_94fbc41f
chrom_1f39a316,19,14719.0801,chrom_94fbc41f,chrom_9fdf0f4b
chrom_567c05e2,19,14719.0801,chrom_cd330e53,chrom_94fbc41f
chrom_7fb9cf43,19,14719.0801,chrom_9fdf0f4b,chrom_94fbc41f
chrom_692b5bdd,19,14768.228,chrom_dce4ea04,chrom_8a325868
chrom_4b11d087,19,14770.1116,chrom_cd330e53,chrom_dce4ea04
chrom_50745218,19,14770.1116,chrom_cd330e53,chrom_9832a8a5
chrom_f772bcfb,19,14770.1116,chrom_94fbc41f,chrom_0943b8e3
chrom_087a181e,19,14770.1116,chrom_9fdf0f4b,chrom_0943b8e3
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_424fddc3,20,14719.0801,chrom_cd330e53,chrom_edc25dcb
chrom_c1687d77,20,14719.0801,chrom_edc25dcb,chrom_1f39a316
chrom_7efd0eb9,20,14719.0801,chrom_cd330e53,chrom_567c05e2
chrom_9f6ab106,20,14719.0801,chrom_cd330e53,chrom_edc25dcb
chrom_977559c8,20,14770.1116,chrom_cd330e53,chrom_f772bcfb
chrom_1f9125aa,20,14770.1116,chrom_567c05e2,chrom_f772bcfb
chrom_ef844372,20,14770.1116,chrom_cd330e53,chrom_50745218
chrom_ba7cdd9d,20,14770.1116,chrom_567c05e2,chrom_50745218
chrom_29124a45,20,14770.1116,chrom_edc25dcb,chrom_692b5bdd
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_2f895f78,21,14719.0801,chrom_7efd0eb9,chrom_c1687d77
chrom_2fd4eb3d,21,14719.0801,chrom_cd330e53,chrom_7efd0eb9
chrom_2e1cbee6,21,14770.1116,chrom_29124a45,chrom_ba7cdd9d
chrom_c32ab2b8,21,14770.1116,chrom_cd330e53,chrom_977559c8
chrom_00cc3aac,21,14770.1116,chrom_cd330e53,chrom_ba7cdd9d
chrom_4209600e,21,14770.1116,chrom_7efd0eb9,chrom_29124a45
chrom_08031f71,21,14770.1116,chrom_cd330e53,chrom_ba7cdd9d
chrom_0439871a,21,14770.1116,chrom_7efd0eb9,chrom_977559c8
chrom_6ad29926,21,14770.1116,chrom_c1687d77,chrom_ba7cdd9d
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_5abb87c6,22,14719.0801,chrom_2fd4eb3d,chrom_2f895f78
chrom_3b0eba1b,22,14719.0801,chrom_2fd4eb3d,chrom_2f895f78
chrom_fc66a874,22,14770.1116,chrom_08031f71,chrom_4209600e
chrom_83c1d5c8,22,14770.1116,chrom_08031f71,chrom_00cc3aac
chrom_fe64b096,22,14770.1116,chrom_0439871a,chrom_6ad29926
chrom_3db871bc,22,14770.1116,chrom_c32ab2b8,chrom_0439871a
chrom_09f0655e,22,14770.1116,chrom_cd330e53,chrom_4209600e
chrom_bba89c52,22,14770.1116,chrom_6ad29926,chrom_08031f71
chrom_9a69859f,22,14770.1116,chrom_2fd4eb3d,chrom_0439871a
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_6efea22f,23,14719.0801,chrom_3b0eba1b,chrom_5abb87c6
chrom_3fc88deb,23,14719.0801,chrom_cd330e53,chrom_3b0eba1b
chrom_d8f97be1,23,14719.0801,chrom_3b0eba1b,chrom_5abb87c6
chrom_ab9bbdd4,23,14770.1116,chrom_cd330e53,chrom_fc66a874
chrom_f2cd4634,23,14770.1116,chrom_3b0eba1b,chrom_9a69859f
chrom_7d22cfbe,23,14770.1116,chrom_3b0eba1b,chrom_fc66a874
chrom_abb6e2df,23,14770.1116,chrom_cd330e53,chrom_bba89c52
chrom_6dadb835,23,14770.1116,chrom_3b0eba1b,chrom_83c1d5c8
chrom_9e3375b9,23,14770.1116,chrom_83c1d5c8,chrom_09f0655e
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_cd330e53,17,14701.9783,chrom_672b3502,chrom_23e4cb11
chrom_5059fefc,24,14719.0801,chrom_cd330e53,chrom_6efea22f
chrom_8b5470f7,24,14770.1116,chrom_f2cd4634,chrom_abb6e2df
chrom_33c19980,24,14770.1116,chrom_6efea22f,chrom_6dadb835
chrom_b4c57d41,24,14770.1116,chrom_6efea22f,chrom_f2cd4634
chrom_74c457af,24,14770.1116,chrom_3fc88deb,chrom_f2cd4634
chrom_c2450d47,24,14770.1116,chrom_6efea22f,chrom_abb6e2df
chrom_9dc024c7,24,14770.1116,chrom_cd330e53,chrom_6dadb835
chrom_4fa969f0,24,14770.1116,chrom_6efea22f,chrom_9e3375b9
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_ee6dd935,25,14746.5155,chrom_0dd81a1c,chrom_33c19980
chrom_35cc3c9a,25,14746.5155,chrom_0dd81a1c,chrom_33c19980
chrom_71e22bc4,25,14746.5155,chrom_0dd81a1c,chrom_74c457af
chrom_f79ef049,25,14770.1116,chrom_cd330e53,chrom_74c457af
chrom_0f56b7d1,25,14770.1116,chrom_33c19980,chrom_c2450d47
chrom_36dd5284,25,14770.1116,chrom_5059fefc,chrom_33c19980
chrom_b467dfe9,25,14770.1116,chrom_b4c57d41,chrom_8b5470f7
chrom_617ae28a,25,14770.1116,chrom_5059fefc,chrom_b4c57d41
chrom_1e029474,25,14770.1116,chrom_5059fefc,chrom_b4c57d41
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_fb6f48d9,26,14746.5155,chrom_35cc3c9a,chrom_1e029474
chrom_ebca1174,26,14746.5155,chrom_71e22bc4,chrom_ee6dd935
chrom_60ea1dff,26,14746.5155,chrom_0dd81a1c,chrom_35cc3c9a
chrom_5651ffa0,26,14746.5155,chrom_0dd81a1c,chrom_ee6dd935
chrom_04d850fc,26,14746.5155,chrom_71e22bc4,chrom_f79ef049
chrom_ab9a9ccb,26,14746.5155,chrom_ee6dd935,chrom_36dd5284
chrom_8825e687,26,14746.5155,chrom_35cc3c9a,chrom_b467dfe9
chrom_94192482,26,14746.5155,chrom_71e22bc4,chrom_ee6dd935
chrom_d94c2d2f,26,14770.1116,chrom_b467dfe9,chrom_617ae28a
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_f5204617,27,14710.8969,chrom_5651ffa0,chrom_fb6f48d9
chrom_f593b5f4,27,14745.0799,chrom_5651ffa0,chrom_fb6f48d9
chrom_cfb8c83d,27,14746.5155,chrom_0dd81a1c,chrom_8825e687
chrom_32d5534b,27,14746.5155,chrom_ab9a9ccb,chrom_60ea1dff
chrom_5f6dc539,27,14746.5155,chrom_04d850fc,chrom_8825e687
chrom_5d05b1d4,27,14746.5155,chrom_8825e687,chrom_04d850fc
chrom_d3cc8176,27,14746.5155,chrom_ebca1174,chrom_60ea1dff
chrom_2099efb4,27,14746.5155,chrom_ebca1174,chrom_fb6f48d9
chrom_3242d0f1,27,14746.5155,chrom_5651ffa0,chrom_94192482
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_fe13fb7d,28,14710.8969,chrom_f5204617,chrom_32d5534b
chrom_2a92daca,28,14745.0799,chrom_f593b5f4,chrom_32d5534b
chrom_270bfa12,28,14745.0799,chrom_f593b5f4,chrom_5f6dc539
chrom_c6c86047,28,14746.5155,chrom_0dd81a1c,chrom_5d05b1d4
chrom_293e5b27,28,14746.5155,chrom_0dd81a1c,chrom_32d5534b
chrom_6fbe58f3,28,14746.5155,chrom_d3cc8176,chrom_5f6dc539
chrom_8d9e2510,28,14746.5155,chrom_5f6dc539,chrom_d3cc8176
chrom_03cfed92,28,14746.5155,chrom_0dd81a1c,chrom_32d5534b
chrom_84a5327f,28,14746.5155,chrom_0dd81a1c,chrom_5d05b1d4
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_c88453a6,29,14710.8969,chrom_fe13fb7d,chrom_270bfa12
chrom_5e2ff80d,29,14710.8969,chrom_fe13fb7d,chrom_293e5b27
chrom_e4bdc2c6,29,14710.8969,chrom_fe13fb7d,chrom_293e5b27
chrom_4c4aab62,29,14745.0799,chrom_2a92daca,chrom_84a5327f
chrom_e96f0f13,29,14745.0799,chrom_270bfa12,chrom_6fbe58f3
chrom_19bcd390,29,14745.0799,chrom_2a92daca,chrom_03cfed92
chrom_173dcda7,29,14746.5155,chrom_0dd81a1c,chrom_8d9e2510
chrom_720677a3,29,14746.5155,chrom_8d9e2510,chrom_c6c86047
chrom_946c3831,29,14746.5155,chrom_c6c86047,chrom_6fbe58f3
chrom_0dd81a1c,24,14695.484,chrom_cd330e53,chrom_6efea22f
chrom_23f220b7,30,14710.8969,chrom_c88453a6,chrom_173dcda7
chrom_1d831ddd,30,14710.8969,chrom_5e2ff80d,chrom_19bcd390
chrom_08c6b178,30,14710.8969,chrom_c88453a6,chrom_5e2ff80d
chrom_e9fb77ee,30,14710.8969,chrom_5e2ff80d,chrom_e96f0f13
chrom_49a06e04,30,14745.0799,chrom_19bcd390,chrom_4c4aab62
chrom_8d39ac3a,30,14745.0799,chrom_19bcd390,chrom_e96f0f13
chrom_ea0edff7,30,14745.0799,chrom_e96f0f13,chrom_4c4aab62
chrom_6a715fca,30,14746.5155,chrom_0dd81a1c,chrom_4c4aab62
chrom_acc88108,30,14746.5155,chrom_0dd81a1c,chrom_e96f0f13
