Best_Parent_Cost,Parental_Gap,Child_RPI
397.99843439349615,16.51706592924677,1.3363719701481056
377.8655948636495,123.60615570991922,-0.09550397762305601
282.58762722024994,272.87193727371846,1.3525510618111931
432.1158665186746,85.0402091727683,3.0690575271921223
477.0779720546225,72.70821981877634,-0.5709874516683158
506.31326295200796,129.59075331400896,-0.02489073451552552
489.9923356777093,118.73968215578111,0.17247654518116556
372.3610984840369,55.12799867311708,0.4800076016220493
474.08341403793037,14.067990237214872,-9.407343566851123
454.5339558327998,195.71448798795308,0.6214194159082825
608.6641414846954,27.9776725261097,7.250408916545468
312.4139876494963,287.4463503549534,0.3411081261638629
313.9573775048044,387.3042763725181,0.4665615412599282
399.79597045831486,111.91421253295448,0.5390847061589796
442.46352026628045,27.545176123390036,-2.5742737763505192
486.0158904604382,64.93650116860863,-1.162043464859401
506.60331480210897,2.0329195534645237,23.549473636559874
491.7946419911803,112.15423758426977,0.2705032778370437
593.5217550389825,277.3583828017456,0.15412273324757156
493.4324801627722,140.30598794446223,0.6332353145256713
509.75087881161045,178.53619693477737,0.11465131692119243
416.9552873488454,169.49576227908307,0.9472686919408067
508.6605506415923,14.582375439631164,0.7003416287961621
395.2803059271323,43.60681767638033,2.7793876203729613
524.1984413043185,1.17813542058218,4.2098218626561374
486.51113616401506,31.092893732991456,-1.2717699696892093
332.0420016879477,234.03468766871362,0.08588366003430094
290.4337501152783,219.0353601597505,-0.1926564402389393
413.6430871140674,41.6979962388873,0.5066271444450957
509.93737494423794,127.57286894482695,2.23159313881015
436.829480694616,125.38111215615754,1.6314211840184436
331.3329250908143,344.6700266504534,1.0514146500078414
300.8562445767405,97.02698362039257,0.5782999561267362
452.62746433183645,165.63292993780567,0.24311853476685744
229.53478880065418,333.2198271249705,0.7123716463824894
344.7282703555139,58.70140284422638,0.8236049289961015
426.16778582711515,241.52555041703476,-0.2701780010178788
199.6930124178773,219.5177821996965,0.7633636780319427
336.86234298550846,8.527369823410993,-0.6287884703579637
382.2405255906859,248.24465246879817,0.4453571749724052
458.51487278055265,220.78965489258758,0.3147742137363946
391.3196622870022,318.1115952888007,0.5575530332451076
365.12522093379374,123.50175216230764,0.6438022949846683
491.1635001386111,72.3596580279717,2.617387130971967
389.184949465306,283.0700771600915,0.44276120334622165
425.8239791352332,303.77474452501536,1.4427343481508343
337.44047825364544,168.46506386956912,0.5216220497564433
400.55638247261606,38.55201180300361,0.5642583581769439
579.1059829841221,9.02348730889446,7.182831322339425
319.5377939349936,176.1180828472568,0.8083007916890032
466.62039798650204,370.95408195003034,0.05110772476125667
301.3311957140389,200.00332425896198,0.32088124248296707
319.7207347126161,537.8638790782475,0.41165057613024536
439.36309391186114,42.902265525047255,1.043968126682314
