UID,Generation,Cost,Parent_A,Parent_B
chrom_d965873b,18,14135.7017,chrom_36288a36,chrom_af20f0af
chrom_2ab716e3,18,14508.6661,chrom_b544760c,chrom_36288a36
chrom_52d20f21,18,14508.6661,chrom_b544760c,chrom_9d232dd5
chrom_32df743c,18,14508.6661,chrom_b544760c,chrom_36288a36
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_d5f22d23,19,13606.8199,chrom_6c82b030,chrom_b544760c
chrom_438162c5,19,13829.5976,chrom_6c82b030,chrom_fb6929f2
chrom_b585c640,19,13873.0696,chrom_6c82b030,chrom_d965873b
chrom_6c82b030,18,13873.6514,chrom_9d232dd5,chrom_30c39408
chrom_af8a640c,19,14035.2521,chrom_c2e20783,chrom_9f661b1f
chrom_50b6d896,19,14042.9048,chrom_8325a856,chrom_fb6929f2
chrom_7d55437c,19,14042.9048,chrom_8325a856,chrom_52d20f21
chrom_2515a8d4,19,14508.6661,chrom_b544760c,chrom_9f661b1f
chrom_230b0895,19,14508.6661,chrom_b544760c,chrom_52d20f21
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_7e95ba7f,20,13627.6152,chrom_b585c640,chrom_6c82b030
chrom_5b32f004,20,13829.5976,chrom_d5f22d23,chrom_438162c5
chrom_d71cbf92,20,13829.5976,chrom_d5f22d23,chrom_438162c5
chrom_c9779dc9,20,13856.3997,chrom_9431a9e0,chrom_b585c640
chrom_47a6e5aa,20,13856.9815,chrom_9431a9e0,chrom_50b6d896
chrom_93515cc9,20,13873.0696,chrom_438162c5,chrom_b585c640
chrom_2e18fc06,20,13873.6514,chrom_b585c640,chrom_7d55437c
chrom_a9c11a17,20,13873.6514,chrom_d5f22d23,chrom_50b6d896
chrom_d1718891,20,13873.6514,chrom_b585c640,chrom_af8a640c
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_7b26e225,21,13627.0334,chrom_7e95ba7f,chrom_c9779dc9
chrom_761d09a7,21,13812.9277,chrom_9431a9e0,chrom_d71cbf92
chrom_95f7ba3c,21,13856.3997,chrom_9431a9e0,chrom_93515cc9
chrom_64081626,21,13856.9815,chrom_9431a9e0,chrom_7e95ba7f
chrom_dd929ffb,21,13856.9815,chrom_9431a9e0,chrom_7e95ba7f
chrom_e8624878,21,13856.9815,chrom_9431a9e0,chrom_47a6e5aa
chrom_e1d7e896,21,13856.9815,chrom_c9779dc9,chrom_2e18fc06
chrom_36335a9d,21,13856.9815,chrom_c9779dc9,chrom_47a6e5aa
chrom_e1f554ba,21,13873.0696,chrom_d71cbf92,chrom_c9779dc9
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_bb734e2c,22,13627.6152,chrom_7b26e225,chrom_e1d7e896
chrom_9c682596,22,13627.6152,chrom_7b26e225,chrom_dd929ffb
chrom_3d71ea13,22,13856.3997,chrom_761d09a7,chrom_95f7ba3c
chrom_a25613b1,22,13856.3997,chrom_9431a9e0,chrom_7b26e225
chrom_18a8f7e3,22,13856.3997,chrom_9431a9e0,chrom_7b26e225
chrom_fe341c21,22,13856.9815,chrom_761d09a7,chrom_64081626
chrom_ba66e5b3,22,13856.9815,chrom_95f7ba3c,chrom_e8624878
chrom_c5c39e74,22,13856.9815,chrom_761d09a7,chrom_dd929ffb
chrom_01b99354,22,13856.9815,chrom_e1d7e896,chrom_dd929ffb
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_a2cc15dd,23,13627.0334,chrom_bb734e2c,chrom_18a8f7e3
chrom_0027e497,23,13627.0334,chrom_9c682596,chrom_18a8f7e3
chrom_8e1b304d,23,13627.0334,chrom_bb734e2c,chrom_18a8f7e3
chrom_3287d970,23,13856.9815,chrom_9431a9e0,chrom_fe341c21
chrom_fe3337b3,23,13856.9815,chrom_9431a9e0,chrom_bb734e2c
chrom_063eea45,23,13856.9815,chrom_9431a9e0,chrom_fe341c21
chrom_1adec839,23,13856.9815,chrom_c5c39e74,chrom_fe341c21
chrom_03a50a69,23,13856.9815,chrom_9431a9e0,chrom_9c682596
chrom_db9d53bd,23,13856.9815,chrom_3d71ea13,chrom_01b99354
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_328480c0,24,13627.0334,chrom_8e1b304d,chrom_0027e497
chrom_3662cc98,24,13627.0334,chrom_8e1b304d,chrom_a2cc15dd
chrom_924ad23c,24,13627.0334,chrom_8e1b304d,chrom_a2cc15dd
chrom_d9e36fa1,24,13627.6152,chrom_a2cc15dd,chrom_db9d53bd
chrom_44469bc2,24,13627.6152,chrom_8e1b304d,chrom_fe3337b3
chrom_0a378820,24,13627.6152,chrom_8e1b304d,chrom_fe3337b3
chrom_ae731f00,24,13856.3997,chrom_9431a9e0,chrom_0027e497
chrom_35960bff,24,13856.3997,chrom_9431a9e0,chrom_8e1b304d
chrom_3dc5d1d5,24,13856.3997,chrom_9431a9e0,chrom_a2cc15dd
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_60b700a2,25,13627.0334,chrom_924ad23c,chrom_3662cc98
chrom_5fa0914c,25,13627.0334,chrom_d9e36fa1,chrom_ae731f00
chrom_77af93dd,25,13627.0334,chrom_328480c0,chrom_3662cc98
chrom_692e7a2a,25,13627.6152,chrom_44469bc2,chrom_d9e36fa1
chrom_4886a403,25,13627.6152,chrom_44469bc2,chrom_0a378820
chrom_8cd9545d,25,13627.6152,chrom_3662cc98,chrom_44469bc2
chrom_5185663c,25,13627.6152,chrom_3662cc98,chrom_44469bc2
chrom_783290b5,25,13856.3997,chrom_9431a9e0,chrom_924ad23c
chrom_62611040,25,13856.3997,chrom_9431a9e0,chrom_3dc5d1d5
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_5b6979b4,26,13627.0334,chrom_60b700a2,chrom_77af93dd
chrom_77ae9743,26,13627.6152,chrom_692e7a2a,chrom_8cd9545d
chrom_c64b2512,26,13627.6152,chrom_5fa0914c,chrom_4886a403
chrom_1ab9c7e4,26,13627.6152,chrom_77af93dd,chrom_8cd9545d
chrom_99fa9609,26,13627.6152,chrom_5185663c,chrom_4886a403
chrom_8f733e85,26,13856.3997,chrom_9431a9e0,chrom_5fa0914c
chrom_fced56e4,26,13856.9815,chrom_9431a9e0,chrom_5185663c
chrom_88fab083,26,13856.9815,chrom_9431a9e0,chrom_692e7a2a
chrom_57c7316e,26,13856.9815,chrom_9431a9e0,chrom_8cd9545d
chrom_19a96aa4,27,13545.128,chrom_5b6979b4,chrom_c64b2512
chrom_9431a9e0,19,13546.2952,chrom_6c82b030,chrom_b544760c
chrom_1ea841f2,27,13627.6152,chrom_5b6979b4,chrom_77ae9743
chrom_2564a89f,27,13627.6152,chrom_1ab9c7e4,chrom_fced56e4
chrom_db72dfb0,27,13627.6152,chrom_5b6979b4,chrom_1ab9c7e4
chrom_f928a48e,27,13627.6152,chrom_99fa9609,chrom_fced56e4
chrom_fa65b964,27,13627.6152,chrom_1ab9c7e4,chrom_57c7316e
chrom_8c885333,27,13627.6152,chrom_5b6979b4,chrom_99fa9609
chrom_b4ad32d4,27,13856.9815,chrom_9431a9e0,chrom_c64b2512
chrom_749cef16,27,13856.9815,chrom_9431a9e0,chrom_57c7316e
chrom_19a96aa4,27,13545.128,chrom_5b6979b4,chrom_c64b2512
chrom_324e0295,28,13627.6152,chrom_8c885333,chrom_f928a48e
chrom_fb589e7b,28,13627.6152,chrom_8c885333,chrom_fa65b964
chrom_13fe8822,28,13627.6152,chrom_2564a89f,chrom_f928a48e
chrom_e1c5bc6d,28,13627.6152,chrom_fa65b964,chrom_2564a89f
chrom_3a08c686,28,13627.6152,chrom_db72dfb0,chrom_fa65b964
chrom_a3ca9db7,28,13627.6152,chrom_1ea841f2,chrom_2564a89f
chrom_98623f98,28,13627.6152,chrom_f928a48e,chrom_db72dfb0
chrom_4dd6a90c,28,13856.9815,chrom_9431a9e0,chrom_8c885333
chrom_8f836e34,28,13856.9815,chrom_9431a9e0,chrom_1ea841f2
chrom_12aedda8,29,13525.3361,chrom_19a96aa4,chrom_fb589e7b
chrom_19a96aa4,27,13545.128,chrom_5b6979b4,chrom_c64b2512
chrom_25442299,29,13545.128,chrom_19a96aa4,chrom_98623f98
chrom_d6001175,29,13627.6152,chrom_e1c5bc6d,chrom_4dd6a90c
chrom_82c4fdd0,29,13627.6152,chrom_e1c5bc6d,chrom_a3ca9db7
chrom_4c830b7d,29,13627.6152,chrom_a3ca9db7,chrom_98623f98
chrom_215b7caa,29,13627.6152,chrom_98623f98,chrom_e1c5bc6d
chrom_975c594e,29,13627.6152,chrom_324e0295,chrom_98623f98
chrom_b31bbf80,29,13627.6152,chrom_13fe8822,chrom_3a08c686
chrom_15fb5fff,29,13627.6152,chrom_98623f98,chrom_e1c5bc6d
chrom_12aedda8,29,13525.3361,chrom_19a96aa4,chrom_fb589e7b
chrom_2971278f,30,13525.3361,chrom_12aedda8,chrom_25442299
chrom_aef1f31a,30,13525.3361,chrom_12aedda8,chrom_975c594e
chrom_12a5eae2,30,13525.3361,chrom_12aedda8,chrom_d6001175
chrom_4588d87b,30,13545.128,chrom_25442299,chrom_975c594e
chrom_ee79b5b2,30,13545.128,chrom_25442299,chrom_b31bbf80
chrom_2017e892,30,13545.128,chrom_19a96aa4,chrom_25442299
chrom_1d1dc5ae,30,13627.6152,chrom_d6001175,chrom_82c4fdd0
chrom_4d565136,30,13627.6152,chrom_4c830b7d,chrom_15fb5fff
chrom_e7102dd7,30,13627.6152,chrom_4c830b7d,chrom_975c594e
