Iteration,RPI_WaitTime,RPI_Operator,Coverage_Shift,Demand_Capture,Frechet_Div,MSE_Div,Synergy
24,-0.03133607005646149,0.075103673968902,0.9139353018194672,0.8638185227398066,0.03623738952100539,560.236848098383,False
25,0.5480636189369268,-0.33438165963835964,1.1161146124430028,0.7090710576015109,0.04609067861204448,1739.9225688909132,False
26,0.4678249557892309,-1.3608913011264157,0.9616596144106561,0.6356233074000708,0.0467562409151866,666.1352767023457,False
27,0.8113727427782153,0.3619161110640331,0.9903404048221568,0.9314642121836018,0.04230224852075086,1334.547938966067,False
28,0.7561087417056447,1.0105368266024415,1.028473208321359,1.090545574574433,0.09866602494187575,1137.5540879070827,False
29,-0.9002875758900435,0.2666111104286218,0.8424648579539531,0.9524496584180228,0.045775853925388174,1593.0312001821908,False
30,0.1129795682369617,0.09093740099019709,0.9185646335721054,0.8596807638520518,0.030169661234734312,552.2659986335686,False
31,0.15610306516893752,0.47567655412230536,0.9504412167122984,1.046582061350022,0.03641219812601197,1291.2776132999318,False
32,-0.3078762889820998,-0.192013686452059,0.7552894016906727,0.6842797952717524,0.09108563588582855,685.4930539740378,True
33,0.6795351935163373,0.44475616233629933,1.1452378045363991,1.014211597656638,0.06313228735923695,1245.7299020724208,False
34,0.6428408727692148,-0.9974341813559454,1.131328887248933,0.7425549227013832,0.05270616674439974,639.945342746527,False
35,0.7833530482628306,0.4268793654223853,1.3217347761358254,1.0021250233614132,0.045654190075794576,1399.45342746527,False
36,6.843119374755724,0.828716111131896,1.1840630733059918,1.1844488134466813,0.04514387974153568,825.5522659986335,False
37,0.8218403659704394,0.3583808619565249,1.295500904414243,0.9468145127503281,0.04305530720271903,1413.1177408335232,False
38,0.8539970163031969,0.8507854897119462,1.0229966155452714,1.1180479095372713,0.05072228897197521,527.2147574584377,False
39,1.5422641561706403,0.38731756454739563,1.3699177989228593,0.9475422998203368,0.03694553945577862,1424.5046686404007,False
40,0.11943774528054367,0.5522853413479253,0.7414476215952411,1.1033072136436968,0.059864150142032904,624.0036438168981,False
41,0.6272534717876527,0.4537470598120095,1.1615777415537905,1.0300330099840014,0.046149860354967175,1180.824413573218,False
42,4.687829448849998,0.9456547418277388,1.3224577907526311,1.2377748562885056,0.05470821169672846,635.3905716237759,False
43,0.8640880488330973,0.35144747550111827,1.272397599430776,0.9377482015681248,0.03377463195436428,1310.6353905716237,False
44,0.4997162715442106,0.37683531659991426,0.9094488972795621,0.8727855565183964,0.05320465452927574,1399.45342746527,False
45,0.5212492427845312,0.4295753592462932,1.0200829735937094,0.9944221092148353,0.0440591118084691,1364.153951263949,False
46,0.8478479470992646,0.2520796892063298,1.1367521925628434,0.7900123834314742,0.03569740991028225,808.471874288317,False
47,0.615808065841979,0.3545538097495926,1.2344363453744602,0.9341933906025496,0.039360449172763975,1296.9710772033704,False
48,0.30906275301240393,0.5485499841113515,0.977270212411003,1.0555261050518265,0.04231377678267243,620.587565474835,False
49,1.7979548550580062,0.5028032251350856,1.1858478029850945,1.0255158909474318,0.04389194376300683,1401.7308130266454,False
50,1.188650120874093,0.8743664169058533,1.0761687314640498,1.2956203089467297,0.04032875137042155,761.7854702801184,False
51,0.7307444828142164,0.5057164661858028,1.225364886347319,1.0483904465212877,0.04204995184562747,1243.4525165110454,False
52,0.3506245803682963,3.1736571094629458,0.8568390480209886,1.084977173495655,0.053288399750854164,729.9020724208608,False
53,0.6640861807404009,0.3146241966173617,1.215107256675322,0.8978561797196828,0.03694596170115929,1336.8253245274425,False
54,-0.08072392083179648,0.22966176935833554,0.6902997555153073,0.9565565336686864,0.04078605991929457,626.2810293782737,False
55,0.18082006480405866,0.37685126449469986,0.9331299397573208,0.9393479588197244,0.04950336193704939,1365.2926440446367,False
56,-1.2762394690004757,-0.0014866101152930728,0.663938424395513,0.530877291716271,0.04722031521232488,1440.4463675700297,True
57,0.5915679725660822,0.4282068333409116,1.1375111082512785,0.990740681078643,0.04085185751678938,1110.2254611705762,False
58,3.4134237951797144,0.056233693571828704,1.3785741521779635,0.7070062958470513,0.07723836845415422,800.5010248235026,False
59,0.5616218763306352,0.14931119048483288,1.141929844301562,0.8172938316228835,0.041157840603002496,1496.2423138237305,False
60,0.19083467456260944,0.48249452487437544,0.7329991435148241,0.9861560241412711,0.043356134785141276,602.3684809838305,False
61,0.6048206945426673,0.3145799109649036,1.1720543116690598,0.900604458361674,0.04495263980258776,1293.5549988613072,False
62,1.4202892921666916,0.039946697188965284,1.0599846592995132,0.8637622981052125,0.04965948728204744,1030.5169665224323,False
63,1.0665570675719225,0.5826766025325413,1.2170523616494409,1.0599854498254502,0.06011428071765905,1335.6866317467548,False
64,1.399147289362736,0.9749632887805475,1.444304378593082,1.240397065170479,0.045783101842554325,907.5381462081531,False
65,0.5189725768613331,0.3620065300626857,1.1812620903265383,0.9431238180450211,0.034526241322692226,1267.3650649054885,False
66,1.571416147523011,12.064312228137572,1.602408535218274,1.403032416474792,0.03194238976601969,969.0275563652926,False
67,145.64451659551702,0.3627741882931626,1.3836537961481756,0.9243742816260467,0.03448594050717067,1382.3730357549532,False
68,1.4734251560983864,1.3596473173764891,1.1577861627740778,1.3151731015814219,0.02703773115659927,508.9956729674334,False
69,0.6011563920273141,0.3482392154881759,1.1639298935487374,0.92069232155627,0.04141800982309041,1228.6495103621044,False
70,0.46834435137282104,0.0414707794088881,1.042786295152232,0.7062861854487443,0.0480501219047753,776.5884764290595,False
71,0.8197897033955511,0.41413757415422053,1.357805856785053,0.9942193311139279,0.0351352182988608,1416.5338191755864,False
72,0.9036541478131748,0.6789848171736155,1.37598226213322,1.0979455902415536,0.10287471654960456,822.1361876565703,False
73,0.6508626346890164,0.41990504421256725,1.1689739294964965,0.9816171354107363,0.038563023224383,1168.2987929856524,False
74,0.7992425635761463,0.4634193354488196,1.3019858647331397,0.9680842610822217,0.10129532635552607,1062.4003643816898,False
75,0.6819627304483994,0.4606584491088324,1.2610370264657638,1.0247155799891523,0.03818594887223151,1365.2926440446367,False
76,1.809469897122381,2.409458524048609,1.1277179862170685,1.4442462934627764,0.05334308601456791,1012.2978820314279,False
77,0.8042882292654303,0.5083718882237869,1.1974330631599062,1.0786139500579497,0.042915110953674715,1186.5178774766568,False
78,0.5312959345591786,0.4518302895252762,0.9973173720507856,0.9251128895247462,0.037018726420028555,427.00979275791394,False
79,0.5678039759181304,0.4692378626597362,1.061153016894403,1.0222380809871314,0.038025309912589525,1115.918925074015,False
80,1.2299813593983957,1.1423157171745302,1.2158895174830011,1.4052777215360734,0.045492548979075696,619.4488726941471,False
81,1.9997662937576839,0.45014185591434447,1.4873378447824148,1.0339334831912557,0.03634558638100109,1315.1901616943749,False
82,0.16820161060543312,0.2432450153749904,0.6855236266343273,0.9184639993309008,0.03757803023618931,543.1564563880665,False
83,1.471139679667727,0.3205508852190388,1.3901935456184682,0.9662491007863468,0.061509954426987236,1319.744932817126,False
84,0.2211369449022577,0.17948436912815421,0.9608540831310657,0.9701105455960061,0.04409764468704687,655.8870416761557,False
85,0.18854358580886732,0.809633843357406,0.9391868938294811,1.0861665973586474,0.06413455523387271,1294.693691641995,False
86,0.3615522166692753,-1.2036426158347122,0.9239258660934268,0.5457992191742922,0.04445919121034404,718.5151446139831,False
87,2.19220837472701,0.019474153256566793,1.2085321250223275,0.8506035964497874,0.04192906547939763,1676.155773172398,False
88,0.13319163147816598,0.6873977353467631,0.6657551948451254,1.0799906607518095,0.06031519046254793,688.9091323161011,False
89,0.6855725191532888,0.44324340583979543,1.1841974790775083,1.0061847490939253,0.03923201618081382,1203.5982691869733,False
90,0.4527064549570104,0.9641853394431754,0.9720907150094922,1.1263912488312002,0.06486256804065038,775.4497836483716,False
91,1.3419672883160287,0.4861358020379189,1.2020048406270967,0.9982797057118483,0.06021446002474419,1577.089501252562,False
92,0.21001500109143395,0.2946666317010865,0.9138601642770736,0.8348302864153401,0.03737379398686169,707.1282168071054,False
93,-0.9922700853011697,0.33299880626431383,0.8174292479511066,0.9024354729451686,0.03953868832890178,1465.4976087451605,False
94,0.38618121900041746,0.23521791229608058,0.8975901546723217,0.8763487133430627,0.0495039737504103,709.405602368481,False
95,0.8418810422800272,0.5010990309616203,1.2202356728311954,1.0578739616268338,0.03554527164717008,1262.8102937827375,False
96,0.5489235300772469,0.22074945979191118,1.1168754305380397,0.8154595051868633,0.07988545803392809,871.0999772261443,False
97,0.6749848249347912,0.3514790206016526,1.1243076336699103,0.9237675577974932,0.034320249617934506,1175.130949669779,False
98,0.39636839686671005,0.07135854487397243,0.990657281836839,0.8175177815072325,0.09138929915130557,1166.021407424277,False
99,-4.5593816101261195,0.22043857986279733,0.830544253515234,0.8888294188023425,0.043400990126690395,1366.4313368253245,False
100,-0.1374614674328548,0.12174817218488725,0.607620977121692,0.8538751378136397,0.08957700480173883,602.3684809838305,False
101,0.7678531458482353,0.5050539312324264,1.3519035217684694,1.086843509783671,0.03353436904018872,1344.7961739922569,False
102,0.6779615236761242,0.38897784586199546,1.115449925285406,0.9191735724826882,0.031512064438525084,826.6909587793214,False
103,0.6165547846884805,0.38155883033180393,1.2014315798530084,0.9411886733741314,0.03437388944137322,1339.102710088818,False
104,-0.1341114244253747,-1.04040997335296,0.9157435913470312,0.9767023436058313,0.03407109781462181,557.9594625370075,True
105,8.333835681797263,0.41017722383605276,1.4203479071164364,0.9751391272689447,0.04318046784259505,1364.153951263949,False
106,0.39196678333157453,0.5112968446339322,0.9337701125381058,1.0182703758140135,0.05547424310423991,698.0186745616032,False
107,0.7667041381899774,0.36761684296686453,1.2275369922776682,0.9510771249279376,0.04782123127869352,1178.5470280118425,False
108,-0.28398982250673,0.21678020106579488,0.7486660339629134,0.855709265602064,0.09344561712274327,618.3101799134594,False
109,0.5663579180541508,0.266732371912193,1.146351734206675,0.8647176824235998,0.038244394767752155,1367.5700296060122,False
110,1.694219633145423,1.0822850876247456,1.2166484574222263,1.3714606047432187,0.05116878173232423,775.4497836483716,False
111,0.9764417920524319,0.33593546443999317,1.1287165064977789,0.9318126272912424,0.060381102166030785,1319.744932817126,False
112,0.09356032385068558,0.23912297836556684,0.8670730735570471,0.9588919009246537,0.030187228134294964,526.07606467775,False
113,0.6097063566731165,0.3481312071202178,1.2637783714866773,0.9225153902504851,0.03554883544958541,1193.3500341607835,False
114,-0.20707811206683246,0.29550621415434347,0.9537374475720902,0.9197427789817743,0.04891093188825089,737.8729218856753,False
115,0.43516915126006495,0.32579799206248283,1.0552235867713895,0.9042764516530849,0.04282957139835887,1322.0223183785015,False
116,2.607337110558856,1.0862780784755273,1.0835235835909995,1.123667719993573,0.030075750805535106,563.6529264404463,False
117,0.3076467173347481,-0.38168755598774,0.9867438001627278,0.834675785759404,0.03657398363273871,1463.220223183785,False
118,0.553629752321197,0.4221783501103625,0.9950742336531577,0.9411571622390477,0.04474227208321804,860.8517421999544,False
119,0.7313885672226323,-0.4028763977624943,1.117146396260353,0.7904333650816909,0.038255597195792135,1560.0091095422456,False
120,-1.6231004527697803,0.18672232562416388,0.6677192247855686,0.9868086435359379,0.04428813302305708,613.7554087907083,False
121,0.7665786258739016,0.34331460149820475,1.1200530438384309,0.9192385401026896,0.04150661983463228,1062.4003643816898,False
122,0.6418847586756966,0.48624161204522715,1.039178124841186,1.0244160630446075,0.08284873813384223,941.6989296287861,False
123,0.7087462709694977,0.4046012853137659,1.1412488305547375,0.9682142169138894,0.047640249229059364,1217.2625825552266,False
124,-1.83157001392943,-0.49636420850547197,0.7709860845276112,0.688780487804878,0.03905617551042091,616.0327943520838,True
125,1.9627309595152358,0.5174362729185369,1.2954678487057443,1.0572419397864672,0.038737522827066134,1176.2696424504668,False
126,-0.10611982554993188,1.1852287771735828,0.8672984763124767,1.0829853756933938,0.10080341336912886,783.4206331131861,False
127,0.8512184980310684,0.4981831250396897,1.139803201916677,1.021208733568927,0.058085490220817805,1210.4304258711,False
128,4.14462824335238,1.0637616387033497,1.0987127709790312,1.0656516997871956,0.04801211403740115,609.2006376679572,False
129,1.055487253942287,0.49935743249635606,1.0147104162012237,1.045880745909796,0.07092503228985489,1342.5187884308814,False
130,0.39742125426991176,0.26005520781825886,0.9739147529805315,0.889527984177046,0.022016660305615353,383.73946709177864,False
131,1.4575504563543276,0.41655059959941465,1.3085259169308499,0.972214600596316,0.043489546236594054,1294.693691641995,False
132,1.4477218511054997,0.18655267885484647,1.0760779737344328,0.9676987499805414,0.031375182279942355,677.5222045092235,False
133,0.5464129940014755,0.4150787776893422,1.0800235962522182,0.9975640055798847,0.0380931795669023,1306.0806194488728,False
134,1.4265875260758434,0.8811244923210779,1.3510233361023758,1.3417035165297957,0.05068667735915078,806.1944887269415,False
135,0.6873249946032298,0.4101686865924627,1.3274952693088626,0.9773271276595744,0.04119909800543241,1177.4083352311545,False
136,0.71358593101425,0.8392448058267117,1.1385781341427577,1.2809169938306226,0.04148261504594476,733.3181507629241,False
137,0.7097421700744984,0.4093167607647507,1.2659010077728348,0.9709754246381742,0.033262970272499984,1245.7299020724208,False
138,2.221301754114498,0.5536754331220083,1.1299224860466204,1.0185127587932223,0.06901883908563607,657.0257344568436,False
139,0.6757445849845946,0.4547689912416465,1.1252181613947896,1.0332467742152496,0.05603322935066361,1341.3800956501937,False
140,0.7004479583876149,-0.7040972797710926,1.060243723028137,0.8359626802374894,0.04746453336385831,612.6167160100205,False
141,0.5323535707608263,0.22160358011302547,1.0738732898545746,0.8948703950826964,0.04191877228296077,1295.8323844226827,False
142,-0.08572490160573051,-0.31813516474177067,0.8395935435319104,0.6851907782140341,0.04980334803981072,707.1282168071054,True
143,0.5495342549805834,0.2947714411528832,1.05521104227461,0.8875486762508878,0.055724463112024,1275.3359143703028,False
144,0.3697915770563008,0.33787834100451963,1.019602763736685,0.9547465755239383,0.08176092353698083,576.1785470280118,False
145,0.5520488852554111,0.41441930269781013,1.0772403028293216,0.9701046073242827,0.04465367365956845,1078.3420633113185,False
146,0.27076998559859367,0.3583434712352534,0.9280160355374459,0.9617693254658912,0.05092698855300152,1130.721931222956,False
147,0.6814901421137627,0.36993454917155877,1.2047666015462255,0.9452707844195711,0.04617978807337956,1214.985196993851,False
148,0.0989814603881709,-0.1860826504488087,0.6885002195694804,0.8877289425694426,0.055663198541905864,694.6025962195399,False
149,-0.726220717109175,0.35731016189695297,0.8784328907441693,0.9344220658827115,0.04045046700194064,1295.8323844226827,False
150,0.686503368467066,0.3198854748113301,1.0946647970125238,0.8934360365432351,0.04201987604374031,1014.5752675928035,False
151,0.5207331813707939,0.3519758320317923,1.12738127976445,0.9267533736651601,0.04629271861056938,1392.6212707811433,False
152,1.8621043476925707,1.1152106589046424,1.0609710790804865,1.2196709173981237,0.05455807241914851,1016.852653154179,False
153,217.6921602168015,0.3276113702418352,1.3937053819566712,0.9139260734633378,0.040226498779090944,1320.8836255978138,False
154,0.28822931734112345,0.16919474059730177,0.9064289656550112,0.7453950928038768,0.040985277702512674,876.7934411295832,False
155,0.09139667060070553,0.342616867661537,0.9999407230047381,0.9223402983572108,0.04734569812738498,1554.3156456388067,False
156,0.3423252863692625,0.3697357158861588,0.8589819984631402,0.9129456559363102,0.03722704493095087,694.6025962195399,False
157,0.8787969547112515,0.3509178855560562,1.2756362650690087,0.9300934999438252,0.05918778783189667,1484.8553860168527,False
158,1.2357313745982739,0.2846914581075162,1.1683678338567702,0.9530209903745797,0.06907936809817668,1922.1134138009566,False
159,1.2209214817303786,0.35524498479240463,1.0681914644348165,0.9336142820756246,0.06043696005691339,1334.547938966067,False
160,10.009612893021826,1.2211757524687994,1.2823312520212162,1.3309501606051186,0.03643230480383139,742.4276930084263,False
161,0.953627695495852,0.31695680331472825,1.127944838817268,0.9579629546351676,0.0526216955430599,1401.7308130266454,False
162,0.9593184723623457,0.27149077433770996,1.1847737760103096,0.9269869420329239,0.04368461862199522,415.6228649510362,False
163,0.8879427489394143,0.39236945996153477,1.223915707512677,0.9501496476040292,0.05411594540707064,1451.8332953769072,False
164,0.5779121064403627,0.3720495500453395,1.0475487574132356,0.9348550187426257,0.05159752127212427,759.5080847187429,False
165,0.5257546344193524,0.33640094761894807,1.1059637584392716,0.9174033595683042,0.05071606586637125,1257.1168298792986,False
166,0.4581745215633776,0.4152535857651916,0.9813135546027747,0.9279646701095613,0.04292772212203932,808.471874288317,False
167,2.1738086540188686,0.5060245320542388,1.304503143119143,1.0553361152041207,0.041046341249680915,1140.970166249146,False
168,0.031593199439737936,0.8920911615800283,0.8499460711414171,1.1007514796834474,0.05410339890499818,631.9744932817126,False
169,0.7188560070424711,0.3098608332718975,1.1945064444931366,0.9019286386385809,0.04151813471818595,1164.8827146435892,False
170,-0.676968935144483,-3.5906521469763355,0.5391176885166599,0.6330207817516732,0.04429830161466173,1277.6132999316785,True
171,0.7349168579186527,0.35256097082299087,1.1990214485873882,0.9431703622381388,0.04316303708733016,1476.8845365520383,False
172,0.7058378606112172,0.097158411229303,1.0422966085769314,0.7905884574085218,0.04209280098965159,625.142336597586,False
173,1.0113148620561976,0.5691817992497828,1.2616408911671655,1.0849307885281165,0.040113142467899855,1228.6495103621044,False
174,1.267403421197233,0.32647137271908205,1.1136763025329266,0.9600670027338379,0.03644425500244896,502.16351628330676,False
175,0.383902203728898,0.3789363053636488,1.0223883536324905,0.9470668271495107,0.039859369074446746,1033.9330448644955,False
176,0.032207821413744696,0.14671832831117726,0.6565828539049128,0.6976804915514593,0.05105108339588162,660.4418127989069,False
177,0.9583691474498627,0.2438667523857368,1.1841138686427586,0.8408022489428552,0.04627357663590681,1282.1680710544294,False
178,0.08923066404188558,-0.1221223044356209,0.8890656538709003,0.8011435071544034,0.037656597436270416,571.6237759052608,False
179,0.7473031831091898,0.360403109097724,1.1634224111685232,0.9368346676476943,0.05493061830304139,1066.955135504441,False
180,0.507512216387963,-42.53096877705742,0.9971816446036805,0.7659391787624584,0.03395084198962077,597.8137098610795,False
181,0.2512343855102845,0.40494024694336483,0.9475469948340876,0.9599517521910408,0.034952410056366186,1389.2051924390798,False
182,-4.54924731754948,-0.957019223700507,0.6406309198409297,0.6273387569328046,0.03639595199400293,545.433841949442,True
183,0.7265406867828845,0.41271981479096964,1.332646930039675,0.9897434172915897,0.03098273452891419,1169.4374857663402,False
184,-0.16627701892469995,-2.221543294507573,0.6355968408540724,0.9191460004188688,0.07557913492829368,481.66704623092687,True
185,0.7986185777447239,0.4167897169973526,1.2286982054170212,0.9743998927999318,0.038186499313670394,1112.5028467319516,False
186,10.079940129107086,1.6333520983040182,1.2667315106250714,1.291377567822305,0.036063718103378176,511.2730585288089,False
187,0.8713875144488107,0.46389257228584047,1.229019309398902,1.0494226390180148,0.05420020160521932,1204.736961967661,False
188,0.3622835660131826,1.1749124294439852,0.9536024276296651,1.3901509967610968,0.07067451524931993,630.8358005010248,False
189,1.9298135828644838,0.4549619420747325,1.364047552527706,1.006728722559329,0.03724935965844654,1194.4887269414712,False
190,0.8709191587806202,0.11329442734685542,1.3081938496797616,0.9442645107589356,0.14293372812777613,880.2095194716466,False
191,0.8299663947300993,0.4293429729497781,1.2762294787691104,1.0077769243430077,0.04069770040589647,1405.1468913687088,False
192,0.3043398930108709,-189.2330444819317,0.8592894880048418,0.8698220482906298,0.13567091716105775,634.2518788430881,False
193,3.149530089682359,0.6119823286740944,1.4881086199774962,1.1614070821143854,0.0318893652162925,1000.9109542245502,False
194,0.6764099652488534,0.28477047351993284,1.0405243250977305,0.8825650476768278,0.02867778906444939,606.9232521065817,False
195,0.6101577113013379,0.4205900325463395,1.2248713728599845,1.0042312919451333,0.048100737385124666,1393.759963561831,False
196,0.4785185215001623,0.6254682026496851,0.951890566653328,1.0442122631925674,0.07793651647947981,843.7713504896379,False
197,1.1918593723847615,0.294567842405467,1.2824092658603747,0.9091548038734437,0.037517874780854346,1450.6946025962195,False
198,-0.22607790835125877,0.10373528692005553,0.8288024546051931,0.9000953185979174,0.022797088049624166,486.221817353678,False
199,0.9533249153782438,0.4597164840385603,1.2250767161503813,1.0314310333399617,0.036311169787423915,1220.67866089729,False
200,1.1287603562138173,-0.03691348214105889,1.2709719380827689,0.9027646626796768,0.08770102576512008,737.8729218856753,False
201,1.4106896772629443,-2.634291962189013,1.04207413385741,0.8571767419415522,0.0551566992789825,1744.4773400136644,False
202,-1.463533249297609,0.930314917654674,0.9656000204610831,1.1933833076914684,0.04919007215125769,518.1052152129356,False
203,0.676596990117901,0.25040023889101126,1.11751640189818,0.8586325323716256,0.045541725076471765,1312.9127761329994,False
204,1.274921429926756,2.1116902783671936,1.5216352668682702,1.1637295867902058,0.11339778981116286,1068.0938282851287,False
205,-0.010357352044521128,0.3457962667755192,0.9286253721156691,0.9219105188676224,0.0339137906868159,1369.847415167388,False
206,0.05348293712161419,0.016800854246343217,0.5170663618089649,0.6300319582490398,0.046627121116301726,1300.3871555454339,False
207,0.7352822055394499,0.36763853424507625,1.218526329856841,0.9413957341064403,0.038766832962419416,1281.0293782737417,False
208,-0.5009832616658642,0.06968017155766124,0.8659230455800174,0.7252742454838181,0.04245117496571744,543.1564563880665,False
209,1.8110777606035204,0.3573926623892074,1.205594592654498,0.946165508814012,0.06743107664514651,1355.044409018447,False
210,1.3776028818225423,0.47330669002185405,1.3160436000275113,0.9995670554678348,0.10001702721446751,635.3905716237759,False
211,4.43316882247839,0.3001632593649622,1.4261961950795121,0.8878444624244444,0.03653613913887316,1448.417217034844,False
212,1.2916373935837082,0.4148311905761574,1.098718468660585,0.9547068543236497,0.037263726215949616,713.9603734912321,False
213,0.6093266602968043,0.43651483309814965,1.2061736835893526,1.0094258432031473,0.03209241523431337,1309.496697790936,False
214,3.987071616970674,0.2498437856714085,1.1700391434918838,0.8231055089639934,0.05836202719720681,703.7121384650421,False
215,1.1293843274919864,0.2633666111479077,1.0473538295752878,0.8629209680148925,0.04864880576348522,1480.3006148941015,False
216,0.5262351223099917,0.9772308363991441,1.0534104445677064,1.1409530927468148,0.14801664625590416,1159.1892507401503,False
217,0.41518493057198996,0.21159626028669884,1.0048861418047255,0.8563420704500101,0.049957201856447,1377.8182646322023,False
218,0.4822814387523344,-0.05795194098660244,1.0080214595018149,0.779810757864816,0.05402174411508657,775.4497836483716,False
219,-1.0330082853407623,0.31828955833465056,0.9218897726413416,0.9060482293093328,0.04948495363099947,1122.7510817581417,False
220,0.7176583717252005,0.4424618224766869,1.154937380893008,1.0173593318769834,0.08016800617799544,1080.6194488726942,False
221,65.44057363545672,0.47759451910963224,1.3353581818323057,1.0160719410695493,0.05167558128231557,1509.9066271919837,False
222,0.7408010166159483,0.9787265755332143,1.1979327767346393,1.1228619368410508,0.0844395415989168,532.9082213618766,False
223,4.62943727433657,0.4776125607447448,1.3617540991771138,1.0504199974278965,0.033983460987504946,1299.2484627647461,False
224,0.9755460875690253,0.3162824353213735,1.1933050094099495,0.9547798282671072,0.07979611962816963,798.2236392621271,False
225,0.6996521845368825,0.4134294920961656,1.2318914193200323,0.9857956593842382,0.041613400195546386,1390.3438852197678,False
226,1.9308583271216757,0.01863258759040365,1.3064250336880188,0.9482201926751802,0.044413621151511914,723.0699157367342,False
227,0.5506204408085832,0.40974483424356645,1.14149540739618,0.9720962250003073,0.044804721504242695,1118.1963106353905,False
228,-1.9597853594954011,-0.032623073215570765,0.7682179372590525,0.6498270438881579,0.046023923042361456,950.8084718742883,True
229,1.5747004629495998,0.3918639262104009,1.093999393026725,0.9594143205163623,0.034683511775197226,1402.869505807333,False
230,0.02789271718102563,0.5929079028056116,0.7699402234972021,1.0329738058551619,0.03705552587986759,594.3976315190162,False
231,0.5889164371198597,0.3881535521780829,1.1425375525306223,0.9435797300088244,0.0343483100167303,1319.744932817126,False
232,0.48693480759722857,1.5195133921625152,0.9834164202807466,1.4536864299197474,0.08600910464518208,641.0840355272147,False
233,0.6927209939288554,0.4304524971171264,1.158217290662154,0.9997936839788732,0.049522914933318035,1298.1097699840584,False
234,-0.4022529444577938,0.5876404344439308,0.9066734104547721,1.1202617350821875,0.07950023304481339,479.38966066955135,False
235,0.8874382951828806,0.3863892601385599,1.1772999265522315,0.9520523858606682,0.04223202938515786,1325.4383967205647,False
236,1.4059259905994879,2.601091611172676,1.2044329677676584,1.2841761036758916,0.0581747306028698,814.1653381917558,False
237,0.7094171895832168,0.38119688343442854,1.2281781856865686,0.9569157132085369,0.034202395987924614,1319.744932817126,False
238,-5.048999854386758,-21.3223125432158,0.4381436153495845,0.7611980079960721,0.0825096241742143,522.6599863356867,True
239,0.9619383137869189,0.5188632834808684,1.286064476409975,1.1092109022739784,0.05444647346943192,1158.0505579594626,False
240,0.8024944272410018,1.019859000902101,1.171740457074529,1.1228089246405957,0.056740079138000554,680.9382828512868,False
241,4.93797676673168,0.303545365694865,1.1832548031360801,0.9419966959183983,0.04724889886281973,1317.4675472557503,False
242,0.11020724932435745,-0.3802995072026746,0.7502950988195644,0.8706662121128034,0.09425251623636197,1048.7360510134365,False
