route_count,total_fleet,sample_size,trial,route_index,route_id,allocation,demand_hits,exact_share,od_without_route_hits,trial_elapsed_sec
4,40,50,0,0,R000,11,6099.0,10.55693111,2,4.318182
4,40,50,0,1,R001,7,2776.0,7.12226456,2,4.318182
4,40,50,0,2,R002,12,7999.0,12.08999772,2,4.318182
4,40,50,0,3,R003,10,5728.0,10.23080661,2,4.318182
4,40,50,1,0,R000,11,7115.0,11.22409876,4,5.037007
4,40,50,1,1,R001,10,5055.0,9.46072910,4,5.037007
4,40,50,1,2,R002,11,6668.0,10.86580290,4,5.037007
4,40,50,1,3,R003,8,4032.0,8.44936923,4,5.037007
4,40,50,2,0,R000,7,2486.0,6.97125874,3,3.866248
4,40,50,2,1,R001,9,4472.0,9.34999841,3,3.866248
4,40,50,2,2,R002,12,7543.0,12.14318730,3,3.866248
4,40,50,2,3,R003,12,6807.0,11.53555555,3,3.866248
4,40,50,3,0,R000,10,7019.0,10.04281098,2,5.204422
4,40,50,3,1,R001,10,6358.0,9.55823996,2,5.204422
4,40,50,3,2,R002,11,8215.0,10.86479288,2,5.204422
4,40,50,3,3,R003,9,6326.0,9.53415617,2,5.204422
4,40,50,4,0,R000,10,6620.0,10.17569644,6,4.185176
4,40,50,4,1,R001,9,4818.0,8.68097581,6,4.185176
4,40,50,4,2,R002,11,7865.0,11.09135259,6,4.185176
4,40,50,4,3,R003,10,6460.0,10.05197517,6,4.185176
4,40,50,5,0,R000,9,3925.0,9.22010165,3,3.894432
4,40,50,5,1,R001,8,2855.0,7.86355511,3,3.894432
4,40,50,5,2,R002,12,7116.0,12.41463193,3,3.894432
4,40,50,5,3,R003,11,5092.0,10.50171132,3,3.894432
4,40,50,6,0,R000,10,7777.0,10.18973290,3,4.301119
4,40,50,6,1,R001,9,5829.0,8.82173034,3,4.301119
4,40,50,6,2,R002,12,10222.0,11.68220139,3,4.301119
4,40,50,6,3,R003,9,6487.0,9.30633538,3,4.301119
4,40,100,0,0,R000,10,13629.0,10.37417564,5,8.946844
4,40,100,0,1,R001,9,10175.0,8.96373090,5,8.946844
4,40,100,0,2,R002,9,9418.0,8.62384504,5,8.946844
4,40,100,0,3,R003,12,18352.0,12.03824842,5,8.946844
4,40,100,1,0,R000,10,13396.0,9.76065376,4,9.362099
4,40,100,1,1,R001,8,9790.0,8.34416117,4,9.362099
4,40,100,1,2,R002,10,13598.0,9.83396949,4,9.362099
4,40,100,1,3,R003,12,20455.0,12.06121558,4,9.362099
4,40,100,2,0,R000,11,16154.0,11.41240947,5,8.868270
4,40,100,2,1,R001,8,7800.0,7.93020853,5,8.868270
4,40,100,2,2,R002,10,12639.0,10.09470573,5,8.868270
4,40,100,2,3,R003,11,13838.0,10.56267627,5,8.868270
4,40,100,3,0,R000,11,15302.0,10.94575932,7,9.045557
4,40,100,3,1,R001,6,5157.0,6.35433872,7,9.045557
4,40,100,3,2,R002,11,16194.0,11.26027153,7,9.045557
4,40,100,3,3,R003,12,16714.0,11.43963044,7,9.045557
4,40,100,4,0,R000,11,13779.0,10.74614173,6,10.697998
4,40,100,4,1,R001,9,10252.0,9.26932293,6,10.697998
4,40,100,4,2,R002,10,11365.0,9.75951945,6,10.697998
4,40,100,4,3,R003,10,12475.0,10.22501588,6,10.697998
4,40,100,5,0,R000,10,12196.0,10.42973479,4,9.089353
4,40,100,5,1,R001,8,6656.0,7.70497464,4,9.089353
4,40,100,5,2,R002,10,10093.0,9.48800039,4,9.089353
4,40,100,5,3,R003,12,17176.0,12.37729018,4,9.089353
4,40,100,6,0,R000,11,14061.0,10.62379000,7,9.722546
4,40,100,6,1,R001,7,7024.0,7.50868049,7,9.722546
4,40,100,6,2,R002,11,14882.0,10.92954351,7,9.722546
4,40,100,6,3,R003,11,14905.0,10.93798600,7,9.722546
4,40,150,0,0,R000,11,22009.0,10.90134832,12,12.763534
4,40,150,0,1,R001,8,13005.0,8.37983060,12,12.763534
4,40,150,0,2,R002,10,18245.0,9.92549089,12,12.763534
4,40,150,0,3,R003,11,21575.0,10.79333019,12,12.763534
4,40,150,1,0,R000,10,19722.0,10.33870289,8,14.856181
4,40,150,1,1,R001,8,11797.0,7.99606595,8,14.856181
4,40,150,1,2,R002,11,21548.0,10.80672403,8,14.856181
4,40,150,1,3,R003,11,21755.0,10.85850714,8,14.856181
4,40,150,2,0,R000,11,20915.0,11.28212266,13,14.485579
4,40,150,2,1,R001,7,9126.0,7.45250223,13,14.485579
4,40,150,2,2,R002,11,18296.0,10.55212576,13,14.485579
4,40,150,2,3,R003,11,18859.0,10.71324934,13,14.485579
4,40,150,3,0,R000,11,23060.0,11.10374577,8,14.557595
4,40,150,3,1,R001,8,12293.0,8.10716102,8,14.557595
4,40,150,3,2,R002,10,18180.0,9.85908924,8,14.557595
4,40,150,3,3,R003,11,22344.0,10.93000397,8,14.557595
4,40,150,4,0,R000,12,25964.0,12.05133654,13,14.597374
4,40,150,4,1,R001,7,9565.0,7.31462223,13,14.597374
4,40,150,4,2,R002,10,16630.0,9.64485136,13,14.597374
4,40,150,4,3,R003,11,21589.0,10.98918988,13,14.597374
4,40,150,5,0,R000,11,21639.0,10.73750644,8,15.314072
4,40,150,5,1,R001,9,13538.0,8.49301906,8,15.314072
4,40,150,5,2,R002,9,16911.0,9.49225701,8,15.314072
4,40,150,5,3,R003,11,23869.0,11.27721749,8,15.314072
4,40,150,6,0,R000,11,22066.0,10.80634044,7,14.398829
4,40,150,6,1,R001,8,12075.0,7.99393124,7,14.398829
4,40,150,6,2,R002,10,17625.0,9.65787103,7,14.398829
4,40,150,6,3,R003,11,25172.0,11.54185729,7,14.398829
4,40,200,0,0,R000,11,32257.0,11.30358417,14,18.176708
4,40,200,0,1,R001,9,18558.0,8.57372937,14,18.176708
4,40,200,0,2,R002,10,25259.0,10.00258526,14,18.176708
4,40,200,0,3,R003,10,25856.0,10.12010119,14,18.176708
4,40,200,1,0,R000,11,33432.0,11.13887000,9,18.541104
4,40,200,1,1,R001,9,20072.0,8.63088402,9,18.541104
4,40,200,1,2,R002,9,22834.0,9.20557572,9,18.541104
4,40,200,1,3,R003,11,32750.0,11.02467025,9,18.541104
4,40,200,2,0,R000,11,29894.0,11.02471393,10,18.619819
4,40,200,2,1,R001,8,14093.0,7.56967163,10,18.619819
4,40,200,2,2,R002,11,30477.0,11.13169816,10,18.619819
4,40,200,2,3,R003,10,25961.0,10.27391629,10,18.619819
4,40,200,3,0,R000,11,30993.0,11.38396220,9,19.961304
4,40,200,3,1,R001,7,11452.0,6.91993965,9,19.961304
4,40,200,3,2,R002,11,27371.0,10.69810779,9,19.961304
4,40,200,3,3,R003,11,28927.0,10.99799036,9,19.961304
4,40,200,4,0,R000,11,28736.0,11.24250419,11,18.363850
4,40,200,4,1,R001,8,15013.0,8.12612770,11,18.363850
4,40,200,4,2,R002,11,27012.0,10.90004450,11,18.363850
4,40,200,4,3,R003,10,21530.0,9.73132362,11,18.363850
4,40,200,5,0,R000,11,27278.0,10.58101770,12,22.033179
4,40,200,5,1,R001,7,13551.0,7.45773335,12,22.033179
4,40,200,5,2,R002,11,28638.0,10.84157855,12,22.033179
4,40,200,5,3,R003,11,30126.0,11.11967040,12,22.033179
4,40,200,6,0,R000,11,27927.0,10.95275529,17,19.397887
4,40,200,6,1,R001,8,15192.0,8.07827657,17,19.397887
4,40,200,6,2,R002,9,20926.0,9.48100450,17,19.397887
4,40,200,6,3,R003,12,30723.0,11.48796364,17,19.397887
4,40,250,0,0,R000,10,29655.0,9.93527343,22,25.376977
4,40,250,0,1,R001,8,20816.0,8.32395070,22,25.376977
4,40,250,0,2,R002,11,33072.0,10.49206783,22,25.376977
4,40,250,0,3,R003,11,38014.0,11.24870804,22,25.376977
4,40,250,1,0,R000,10,33795.0,10.07699598,14,27.026752
4,40,250,1,1,R001,8,18187.0,7.39239890,14,27.026752
4,40,250,1,2,R002,10,34335.0,10.15718555,14,27.026752
4,40,250,1,3,R003,12,50953.0,12.37341957,14,27.026752
4,40,250,2,0,R000,11,34739.0,10.96782640,22,24.018214
4,40,250,2,1,R001,7,15551.0,7.33822582,22,24.018214
4,40,250,2,2,R002,11,33551.0,10.77865685,22,24.018214
4,40,250,2,3,R003,11,34407.0,10.91529092,22,24.018214
4,40,250,3,0,R000,10,37440.0,10.63313428,16,26.810574
4,40,250,3,1,R001,9,24789.0,8.65212693,16,26.810574
4,40,250,3,2,R002,10,30761.0,9.63814828,16,26.810574
4,40,250,3,3,R003,11,40628.0,11.07659051,16,26.810574
4,40,250,4,0,R000,12,41139.0,11.61906789,10,23.800163
4,40,250,4,1,R001,7,15742.0,7.18744241,10,23.800163
4,40,250,4,2,R002,10,29494.0,9.83810066,10,23.800163
4,40,250,4,3,R003,11,39293.0,11.35538904,10,23.800163
4,40,250,5,0,R000,11,38351.0,11.13528808,11,26.857805
4,40,250,5,1,R001,8,19244.0,7.88788890,11,26.857805
4,40,250,5,2,R002,10,33796.0,10.45311580,11,26.857805
4,40,250,5,3,R003,11,34254.0,10.52370723,11,26.857805
4,40,250,6,0,R000,11,35365.0,10.60653566,17,24.893192
4,40,250,6,1,R001,8,22004.0,8.36637917,17,24.893192
4,40,250,6,2,R002,10,32772.0,10.21029284,17,24.893192
4,40,250,6,3,R003,11,36781.0,10.81679232,17,24.893192
4,40,300,0,0,R000,10,39401.0,10.36581989,16,28.284931
4,40,300,0,1,R001,8,21977.0,7.74166261,16,28.284931
4,40,300,0,2,R002,10,38013.0,10.18160183,16,28.284931
4,40,300,0,3,R003,12,50290.0,11.71091568,16,28.284931
4,40,300,1,0,R000,10,39418.0,10.49726074,19,28.473126
4,40,300,1,1,R001,8,23257.0,8.06316484,19,28.473126
4,40,300,1,2,R002,11,39497.0,10.50777457,19,28.473126
4,40,300,1,3,R003,11,42749.0,10.93179986,19,28.473126
4,40,300,2,0,R000,10,34838.0,9.78460361,22,26.969347
4,40,300,2,1,R001,9,28979.0,8.92397462,22,26.969347
4,40,300,2,2,R002,10,36514.0,10.01719977,22,26.969347
4,40,300,2,3,R003,11,46253.0,11.27422200,22,26.969347
4,40,300,3,0,R000,11,41306.0,10.84113537,27,25.809244
4,40,300,3,1,R001,7,19164.0,7.38433308,27,25.809244
4,40,300,3,2,R002,10,36009.0,10.12217234,27,25.809244
4,40,300,3,3,R003,12,47719.0,11.65235920,27,25.809244
4,40,300,4,0,R000,10,40355.0,10.29607023,24,26.850393
4,40,300,4,1,R001,8,26584.0,8.35666484,24,26.850393
4,40,300,4,2,R002,11,42942.0,10.62096442,24,26.850393
4,40,300,4,3,R003,11,43798.0,10.72630051,24,26.850393
4,40,300,5,0,R000,11,43876.0,10.98210824,18,25.018941
4,40,300,5,1,R001,8,26550.0,8.54288320,18,25.018941
4,40,300,5,2,R002,10,35261.0,9.84508609,18,25.018941
4,40,300,5,3,R003,11,41107.0,10.62992248,18,25.018941
4,40,300,6,0,R000,10,38446.0,10.00898010,15,27.271855
4,40,300,6,1,R001,8,24195.0,7.94011986,15,27.271855
4,40,300,6,2,R002,11,42864.0,10.56843287,15,27.271855
4,40,300,6,3,R003,11,50599.0,11.48246716,15,27.271855
4,40,350,0,0,R000,11,55109.0,10.98242922,24,30.751315
4,40,350,0,1,R001,8,31332.0,8.28096991,24,30.751315
4,40,350,0,2,R002,10,44335.0,9.85055055,24,30.751315
4,40,350,0,3,R003,11,54146.0,10.88605031,24,30.751315
4,40,350,1,0,R000,10,41890.0,10.12325626,33,32.159266
4,40,350,1,1,R001,8,28611.0,8.36626409,33,32.159266
4,40,350,1,2,R002,10,38371.0,9.68872455,33,32.159266
4,40,350,1,3,R003,12,57126.0,11.82175510,33,32.159266
4,40,350,2,0,R000,10,41010.0,9.91370789,30,31.226482
4,40,350,2,1,R001,8,26593.0,7.98316123,30,31.226482
4,40,350,2,2,R002,11,52274.0,11.19268033,30,31.226482
4,40,350,2,3,R003,11,49671.0,10.91045055,30,31.226482
4,40,350,3,0,R000,10,46035.0,10.15170579,26,31.634559
4,40,350,3,1,R001,8,28322.0,7.96263683,26,31.634559
4,40,350,3,2,R002,10,45170.0,10.05587797,26,31.634559
4,40,350,3,3,R003,12,62512.0,11.82977940,26,31.634559
4,40,350,4,0,R000,11,52350.0,11.27386356,27,32.307349
4,40,350,4,1,R001,8,23595.0,7.56875456,27,32.307349
4,40,350,4,2,R002,10,42024.0,10.10097102,27,32.307349
4,40,350,4,3,R003,11,50350.0,11.05641086,27,32.307349
4,40,350,5,0,R000,10,39336.0,9.75955828,25,31.250618
4,40,350,5,1,R001,8,27744.0,8.19633314,25,31.250618
4,40,350,5,2,R002,10,42763.0,10.17581369,25,31.250618
4,40,350,5,3,R003,12,58171.0,11.86829490,25,31.250618
4,40,350,6,0,R000,11,45893.0,10.76144895,18,30.944101
4,40,350,6,1,R001,8,24754.0,7.90351386,18,30.944101
4,40,350,6,2,R002,9,33911.0,9.25055574,18,30.944101
4,40,350,6,3,R003,12,57871.0,12.08448145,18,30.944101
4,40,400,0,0,R000,11,56149.0,10.80626114,28,35.123057
4,40,400,0,1,R001,8,29296.0,7.80564164,28,35.123057
4,40,400,0,2,R002,10,52079.0,10.40724465,28,35.123057
4,40,400,0,3,R003,11,57978.0,10.98085256,28,35.123057
4,40,400,1,0,R000,10,44956.0,9.67928488,26,39.568616
4,40,400,1,1,R001,8,34916.0,8.53024850,26,39.568616
4,40,400,1,2,R002,10,45555.0,9.74355557,26,39.568616
4,40,400,1,3,R003,12,69639.0,12.04691105,26,39.568616
4,40,400,2,0,R000,10,60574.0,10.60031683,20,32.800121
4,40,400,2,1,R001,8,32274.0,7.73752592,20,32.800121
4,40,400,2,2,R002,10,53733.0,9.98380899,20,32.800121
4,40,400,2,3,R003,12,73521.0,11.67834826,20,32.800121
4,40,400,3,0,R000,11,57600.0,10.82296573,31,35.336311
4,40,400,3,1,R001,8,29350.0,7.72572232,31,35.336311
4,40,400,3,2,R002,10,55399.0,10.61416915,31,35.336311
4,40,400,3,3,R003,11,57751.0,10.83714280,31,35.336311
4,40,400,4,0,R000,11,55994.0,10.80936563,33,36.525472
4,40,400,4,1,R001,8,27618.0,7.59146464,33,36.525472
4,40,400,4,2,R002,10,49254.0,10.13795161,33,36.525472
4,40,400,4,3,R003,11,62951.0,11.46121812,33,36.525472
4,40,400,5,0,R000,11,61694.0,11.15795097,29,36.623856
4,40,400,5,1,R001,8,29444.0,7.70834934,29,36.623856
4,40,400,5,2,R002,10,52326.0,10.27594456,29,36.623856
4,40,400,5,3,R003,11,58419.0,10.85775514,29,36.623856
4,40,400,6,0,R000,11,62308.0,11.10183975,26,39.582791
4,40,400,6,1,R001,8,33051.0,8.08565768,26,39.582791
4,40,400,6,2,R002,10,47263.0,9.66904744,26,39.582791
4,40,400,6,3,R003,11,62776.0,11.14345513,26,39.582791
4,40,450,0,0,R000,11,60716.0,10.60293498,26,39.952924
4,40,450,0,1,R001,8,35831.0,8.14524190,26,39.952924
4,40,450,0,2,R002,10,56458.0,10.22438670,26,39.952924
4,40,450,0,3,R003,11,65675.0,11.02743643,26,39.952924
4,40,450,1,0,R000,11,59779.0,10.63117052,36,42.741599
4,40,450,1,1,R001,8,35225.0,8.16079113,36,42.741599
4,40,450,1,2,R002,10,55994.0,10.28910284,36,42.741599
4,40,450,1,3,R003,11,63059.0,10.91893551,36,42.741599
4,40,450,2,0,R000,10,49984.0,9.61855747,28,41.982201
4,40,450,2,1,R001,9,41631.0,8.77814725,28,41.982201
4,40,450,2,2,R002,10,55397.0,10.12599162,28,41.982201
4,40,450,2,3,R003,11,71169.0,11.47730366,28,41.982201
4,40,450,3,0,R000,10,51451.0,9.74215840,31,41.071844
4,40,450,3,1,R001,8,33902.0,7.90807785,31,41.071844
4,40,450,3,2,R002,11,67634.0,11.16968210,31,41.071844
4,40,450,3,3,R003,11,67760.0,11.18008164,31,41.071844
4,40,450,4,0,R000,10,64794.0,10.49715189,26,44.804202
4,40,450,4,1,R001,8,37317.0,7.96631448,26,44.804202
4,40,450,4,2,R002,11,66729.0,10.65274163,26,44.804202
4,40,450,4,3,R003,11,69655.0,10.88379201,26,44.804202
4,40,450,5,0,R000,11,61105.0,10.61837189,29,40.375890
4,40,450,5,1,R001,8,33962.0,7.91618958,29,40.375890
4,40,450,5,2,R002,10,60249.0,10.54373492,29,40.375890
4,40,450,5,3,R003,11,64646.0,10.92170361,29,40.375890
4,40,450,6,0,R000,11,59357.0,10.57368504,34,39.422420
4,40,450,6,1,R001,8,36671.0,8.31097116,34,39.422420
4,40,450,6,2,R002,10,51711.0,9.86919811,34,39.422420
4,40,450,6,3,R003,11,67147.0,11.24614569,34,39.422420
4,40,500,0,0,R000,10,63938.0,10.22913860,38,49.069936
4,40,500,0,1,R001,9,44948.0,8.57659151,38,49.069936
4,40,500,0,2,R002,10,60107.0,9.91795346,38,49.069936
4,40,500,0,3,R003,11,77699.0,11.27631643,38,49.069936
4,40,500,1,0,R000,10,66110.0,10.29902898,35,47.174474
4,40,500,1,1,R001,8,40245.0,8.03560661,35,47.174474
4,40,500,1,2,R002,10,66209.0,10.30673752,35,47.174474
4,40,500,1,3,R003,12,80413.0,11.35862689,35,47.174474
4,40,500,2,0,R000,11,73857.0,10.95054440,35,43.275411
4,40,500,2,1,R001,8,40730.0,8.13199465,35,43.275411
4,40,500,2,2,R002,10,64161.0,10.20646713,35,43.275411
4,40,500,2,3,R003,11,70661.0,10.71099382,35,43.275411
4,40,500,3,0,R000,11,74607.0,10.81342274,29,49.050439
4,40,500,3,1,R001,8,44402.0,8.34208594,29,49.050439
4,40,500,3,2,R002,10,57797.0,9.51756916,29,49.050439
4,40,500,3,3,R003,11,81861.0,11.32692216,29,49.050439
4,40,500,4,0,R000,11,71810.0,10.89713337,31,45.161717
4,40,500,4,1,R001,7,32841.0,7.36932974,31,45.161717
4,40,500,4,2,R002,10,59779.0,9.94246626,31,45.161717
4,40,500,4,3,R003,12,84075.0,11.79107063,31,45.161717
4,40,500,5,0,R000,11,71602.0,10.70416606,32,46.965183
4,40,500,5,1,R001,8,42556.0,8.25221741,32,46.965183
4,40,500,5,2,R002,10,64856.0,10.18744650,32,46.965183
4,40,500,5,3,R003,11,73650.0,10.85617003,32,46.965183
4,40,500,6,0,R000,10,61494.0,10.25442668,35,46.110725
4,40,500,6,1,R001,8,36643.0,7.91572182,35,46.110725
4,40,500,6,2,R002,10,62457.0,10.33440726,35,46.110725
4,40,500,6,3,R003,12,77279.0,11.49544424,35,46.110725
8,80,50,0,0,R000,14,6725.0,13.77419336,0,5.413232
8,80,50,0,1,R001,10,3855.0,10.42874917,0,5.413232
8,80,50,0,2,R002,7,1725.0,6.97613025,0,5.413232
8,80,50,0,3,R003,5,1055.0,5.45564698,0,5.413232
8,80,50,0,4,R004,10,3236.0,9.55485911,0,5.413232
8,80,50,0,5,R005,15,7983.0,15.00731836,0,5.413232
8,80,50,0,6,R006,15,7430.0,14.47819554,0,5.413232
8,80,50,0,7,R007,4,663.0,4.32490722,0,5.413232
8,80,50,1,0,R000,8,1956.0,8.16454414,0,5.119075
8,80,50,1,1,R001,12,4227.0,12.00227685,0,5.119075
8,80,50,1,2,R002,8,1766.0,7.75787657,0,5.119075
8,80,50,1,3,R003,3,205.0,2.64316605,0,5.119075
8,80,50,1,4,R004,8,1874.0,7.99157371,0,5.119075
8,80,50,1,5,R005,16,7469.0,15.95433643,0,5.119075
8,80,50,1,6,R006,17,8641.0,17.16048345,0,5.119075
8,80,50,1,7,R007,8,2034.0,8.32574280,0,5.119075
8,80,50,2,0,R000,14,6903.0,13.41345401,1,4.867840
8,80,50,2,1,R001,10,3485.0,9.53066225,1,4.867840
8,80,50,2,2,R002,7,2027.0,7.26856305,1,4.867840
8,80,50,2,3,R003,5,1008.0,5.12568548,1,4.867840
8,80,50,2,4,R004,7,1796.0,6.84187057,1,4.867840
8,80,50,2,5,R005,13,6606.0,13.12172623,1,4.867840
8,80,50,2,6,R006,13,6820.0,13.33257008,1,4.867840
8,80,50,2,7,R007,11,4956.0,11.36546834,1,4.867840
8,80,50,3,0,R000,15,8232.0,15.01247905,1,4.528220
8,80,50,3,1,R001,10,3616.0,9.94979068,1,4.528220
8,80,50,3,2,R002,6,1200.0,5.73179114,1,4.528220
8,80,50,3,3,R003,8,2144.0,7.66147033,1,4.528220
8,80,50,3,4,R004,8,2398.0,8.10259857,1,4.528220
8,80,50,3,5,R005,11,4252.0,10.78937683,1,4.528220
8,80,50,3,6,R006,17,10766.0,17.16828528,1,4.528220
8,80,50,3,7,R007,5,1139.0,5.58420812,1,4.528220
8,80,50,4,0,R000,12,5858.0,12.40975766,2,4.351907
8,80,50,4,1,R001,12,5292.0,11.79501601,2,4.351907
8,80,50,4,2,R002,6,1163.0,5.52940593,2,4.351907
8,80,50,4,3,R003,4,680.0,4.22807880,2,4.351907
8,80,50,4,4,R004,10,4071.0,10.34520659,2,4.351907
8,80,50,4,5,R005,13,6493.0,13.06505728,2,4.351907
8,80,50,4,6,R006,15,8169.0,14.65456950,2,4.351907
8,80,50,4,7,R007,8,2418.0,7.97290823,2,4.351907
8,80,50,5,0,R000,14,5641.0,13.84551256,3,3.728906
8,80,50,5,1,R001,9,2426.0,9.07980217,3,3.728906
8,80,50,5,2,R002,7,1196.0,6.37524057,3,3.728906
8,80,50,5,3,R003,3,291.0,3.14468741,3,3.728906
8,80,50,5,4,R004,13,5056.0,13.10794229,3,3.728906
8,80,50,5,5,R005,16,7403.0,15.86115695,3,3.728906
8,80,50,5,6,R006,13,5178.0,13.26514529,3,3.728906
8,80,50,5,7,R007,5,833.0,5.32051276,3,3.728906
8,80,50,6,0,R000,13,6089.0,13.10142286,0,4.796335
8,80,50,6,1,R001,6,1149.0,5.69122154,0,4.796335
8,80,50,6,2,R002,9,2873.0,8.99939450,0,4.796335
8,80,50,6,3,R003,2,191.0,2.32039628,0,4.796335
8,80,50,6,4,R004,10,3657.0,10.15331727,0,4.796335
8,80,50,6,5,R005,15,8334.0,15.32753177,0,4.796335
8,80,50,6,6,R006,16,9158.0,16.06740706,0,4.796335
8,80,50,6,7,R007,9,2467.0,8.33930872,0,4.796335
8,80,100,0,0,R000,13,12093.0,12.81664077,2,8.315440
8,80,100,0,1,R001,10,7109.0,9.82678474,2,8.315440
8,80,100,0,2,R002,6,3056.0,6.44293664,2,8.315440
8,80,100,0,3,R003,5,2160.0,5.41669099,2,8.315440
8,80,100,0,4,R004,10,8124.0,10.50490533,2,8.315440
8,80,100,0,5,R005,13,11858.0,12.69149867,2,8.315440
8,80,100,0,6,R006,13,11517.0,12.50768309,2,8.315440
8,80,100,0,7,R007,10,7060.0,9.79285978,2,8.315440
8,80,100,1,0,R000,10,6527.0,10.08523031,2,9.460301
8,80,100,1,1,R001,13,11552.0,13.41706748,2,9.460301
8,80,100,1,2,R002,5,1878.0,5.40974517,2,9.460301
8,80,100,1,3,R003,1,38.0,0.76952160,2,9.460301
8,80,100,1,4,R004,12,9487.0,12.15887698,2,9.460301
8,80,100,1,5,R005,14,12045.0,13.70037379,2,9.460301
8,80,100,1,6,R006,17,18148.0,16.81680155,2,9.460301
8,80,100,1,7,R007,8,3748.0,7.64238311,2,9.460301
8,80,100,2,0,R000,13,10578.0,12.55687742,2,8.416841
8,80,100,2,1,R001,8,4565.0,8.24898026,2,8.416841
8,80,100,2,2,R002,7,3582.0,7.30705984,2,8.416841
8,80,100,2,3,R003,6,2360.0,5.93110858,2,8.416841
8,80,100,2,4,R004,11,8701.0,11.38844576,2,8.416841
8,80,100,2,5,R005,14,13243.0,14.04989449,2,8.416841
8,80,100,2,6,R006,15,15047.0,14.97631044,2,8.416841
8,80,100,2,7,R007,6,2060.0,5.54132323,2,8.416841
8,80,100,3,0,R000,11,8753.0,10.93495697,4,9.312095
8,80,100,3,1,R001,9,5958.0,9.02171002,4,9.312095
8,80,100,3,2,R002,5,2094.0,5.34843784,4,9.312095
8,80,100,3,3,R003,5,1785.0,4.93807549,4,9.312095
8,80,100,3,4,R004,11,8575.0,10.82319987,4,9.312095
8,80,100,3,5,R005,15,16205.0,14.87863644,4,9.312095
8,80,100,3,6,R006,16,19696.0,16.40316419,4,9.312095
8,80,100,3,7,R007,8,4286.0,7.65181916,4,9.312095
8,80,100,4,0,R000,13,12112.0,13.15731416,1,9.255283
8,80,100,4,1,R001,10,7459.0,10.32522721,1,9.255283
8,80,100,4,2,R002,6,2340.0,5.78318709,1,9.255283
8,80,100,4,3,R003,5,1717.0,4.95386835,1,9.255283
8,80,100,4,4,R004,10,7409.0,10.29056241,1,9.255283
8,80,100,4,5,R005,12,9255.0,11.50131571,1,9.255283
8,80,100,4,6,R006,17,19823.0,16.83232097,1,9.255283
8,80,100,4,7,R007,7,3583.0,7.15620409,1,9.255283
8,80,100,5,0,R000,13,12081.0,13.10339586,2,9.585715
8,80,100,5,1,R001,9,5781.0,9.06429234,2,9.585715
8,80,100,5,2,R002,6,2250.0,5.65488371,2,9.585715
8,80,100,5,3,R003,4,1239.0,4.19631491,2,9.585715
8,80,100,5,4,R004,12,9646.0,11.70862908,2,9.585715
8,80,100,5,5,R005,12,9959.0,11.89707736,2,9.585715
8,80,100,5,6,R006,15,16641.0,15.37878869,2,9.585715
8,80,100,5,7,R007,9,5695.0,8.99661806,2,9.585715
8,80,100,6,0,R000,13,10791.0,13.16820825,6,8.818043
8,80,100,6,1,R001,10,6403.0,10.14349433,6,8.818043
8,80,100,6,2,R002,7,3384.0,7.37413386,6,8.818043
8,80,100,6,3,R003,4,900.0,3.80291917,6,8.818043
8,80,100,6,4,R004,9,4948.0,8.91683407,6,8.818043
8,80,100,6,5,R005,14,11392.0,13.52993867,6,8.818043
8,80,100,6,6,R006,18,19284.0,17.60331260,6,8.818043
8,80,100,6,7,R007,5,1856.0,5.46115906,6,8.818043
8,80,150,0,0,R000,14,20494.0,13.66990712,6,14.125998
8,80,150,0,1,R001,10,11570.0,10.27114540,6,14.125998
8,80,150,0,2,R002,8,7673.0,8.36440007,6,14.125998
8,80,150,0,3,R003,4,1988.0,4.25755619,6,14.125998
8,80,150,0,4,R004,9,8255.0,8.67582407,6,14.125998
8,80,150,0,5,R005,12,16631.0,12.31434679,6,14.125998
8,80,150,0,6,R006,17,30709.0,16.73343246,6,14.125998
8,80,150,0,7,R007,6,3580.0,5.71338791,6,14.125998
8,80,150,1,0,R000,14,17354.0,13.72383793,4,13.527753
8,80,150,1,1,R001,9,6997.0,8.71428423,4,13.527753
8,80,150,1,2,R002,8,5344.0,7.61568564,4,13.527753
8,80,150,1,3,R003,1,88.0,0.97727575,4,13.527753
8,80,150,1,4,R004,12,14166.0,12.39936381,4,13.527753
8,80,150,1,5,R005,13,16593.0,13.41955890,4,13.527753
8,80,150,1,6,R006,15,21902.0,15.41763186,4,13.527753
8,80,150,1,7,R007,8,5509.0,7.73236187,4,13.527753
8,80,150,2,0,R000,13,17363.0,13.02263620,6,13.437111
8,80,150,2,1,R001,10,9869.0,9.81800164,6,13.437111
8,80,150,2,2,R002,7,4755.0,6.81493607,6,13.437111
8,80,150,2,3,R003,6,3652.0,5.97244158,6,13.437111
8,80,150,2,4,R004,12,14619.0,11.94937963,6,13.437111
8,80,150,2,5,R005,13,16803.0,12.81090880,6,13.437111
8,80,150,2,6,R006,16,27231.0,16.30866158,6,13.437111
8,80,150,2,7,R007,3,1117.0,3.30303452,6,13.437111
8,80,150,3,0,R000,11,12826.0,11.38082738,5,13.965499
8,80,150,3,1,R001,11,11983.0,11.00046385,5,13.965499
8,80,150,3,2,R002,5,2920.0,5.43024775,5,13.965499
8,80,150,3,3,R003,5,2373.0,4.89527493,5,13.965499
8,80,150,3,4,R004,9,7109.0,8.47290770,5,13.965499
8,80,150,3,5,R005,13,17447.0,13.27359611,5,13.965499
