UID,Generation,Cost,Parent_A,Parent_B
chrom_f67bdc84,5,16122.7397,chrom_affde75d,chrom_8b5a5bc1
chrom_6d69604a,5,16402.963,chrom_fe79b8d6,chrom_8b5a5bc1
chrom_d81bab19,5,16402.963,chrom_fe79b8d6,chrom_8b5a5bc1
chrom_7278db0b,5,16402.963,chrom_fe79b8d6,chrom_8b5a5bc1
chrom_3b92063f,5,16402.963,chrom_e93ab301,chrom_8b5a5bc1
chrom_bfbf8ca2,5,16939.1426,chrom_8b5a5bc1,chrom_fcd3c229
chrom_c688abfd,5,17915.4925,chrom_8b5a5bc1,chrom_5f2d0be0
chrom_affde75d,2,15646.6009,chrom_bffafcf4,chrom_b8886362
chrom_3294aa3b,6,15958.7945,chrom_fd44ae24,chrom_6d69604a
chrom_b9faa292,6,15958.7945,chrom_fd44ae24,chrom_3b92063f
chrom_8ee7a0a4,6,15958.7945,chrom_fd44ae24,chrom_6d69604a
chrom_8975397d,6,16005.9783,chrom_fd44ae24,chrom_f67bdc84
chrom_32feaf68,6,16075.0146,chrom_affde75d,chrom_d81bab19
chrom_7d6702f9,6,16370.4689,chrom_3b92063f,chrom_d81bab19
chrom_f749148c,6,16402.963,chrom_a651ad10,chrom_f67bdc84
chrom_96c309ff,6,16402.963,chrom_f67bdc84,chrom_3b92063f
chrom_a560ae9a,6,16402.963,chrom_a651ad10,chrom_6d69604a
chrom_affde75d,2,15646.6009,chrom_bffafcf4,chrom_b8886362
chrom_8e77a1ec,7,15711.2468,chrom_b9faa292,chrom_7d6702f9
chrom_008986de,7,15950.1712,chrom_b9faa292,chrom_32feaf68
chrom_fcfbcb89,7,15958.7945,chrom_3294aa3b,chrom_7d6702f9
chrom_44fff72b,7,15958.7945,chrom_3294aa3b,chrom_b9faa292
chrom_1491b314,7,16075.0146,chrom_affde75d,chrom_32feaf68
chrom_1ffbbf7a,7,16122.7397,chrom_affde75d,chrom_8975397d
chrom_06b031c8,7,16355.4465,chrom_7d6702f9,chrom_96c309ff
chrom_e3e54295,7,17915.4925,chrom_8975397d,chrom_7d6702f9
chrom_c5889cff,7,17915.4925,chrom_8975397d,chrom_32feaf68
chrom_affde75d,2,15646.6009,chrom_bffafcf4,chrom_b8886362
chrom_2d89c1ca,8,15794.7477,chrom_008986de,chrom_1491b314
chrom_7827a2a2,8,15945.349,chrom_fcfbcb89,chrom_1491b314
chrom_663f832a,8,15958.7945,chrom_fcfbcb89,chrom_44fff72b
chrom_2890be53,8,15958.7945,chrom_008986de,chrom_44fff72b
chrom_4e47b372,8,15958.7945,chrom_008986de,chrom_44fff72b
chrom_d6cc87ab,8,16066.3913,chrom_affde75d,chrom_008986de
chrom_114dd02d,8,16066.3913,chrom_affde75d,chrom_008986de
chrom_d0d4e3bc,8,16075.0146,chrom_affde75d,chrom_8e77a1ec
chrom_ce7ed545,8,16122.7397,chrom_affde75d,chrom_1ffbbf7a
chrom_affde75d,2,15646.6009,chrom_bffafcf4,chrom_b8886362
chrom_99cfceb1,9,15687.5711,chrom_2d89c1ca,chrom_7827a2a2
chrom_cd0c96e2,9,15755.2113,chrom_2d89c1ca,chrom_d6cc87ab
chrom_548ad9cb,9,15794.7477,chrom_2d89c1ca,chrom_2890be53
chrom_4584765f,9,15794.7477,chrom_2d89c1ca,chrom_2890be53
chrom_a9b8472a,9,15958.7945,chrom_7827a2a2,chrom_2890be53
chrom_3bd5da47,9,15958.7945,chrom_7827a2a2,chrom_663f832a
chrom_8e926e82,9,16061.5691,chrom_affde75d,chrom_7827a2a2
chrom_8dc01dd3,9,16075.0146,chrom_affde75d,chrom_663f832a
chrom_019b2ef6,9,16075.0146,chrom_affde75d,chrom_2890be53
chrom_affde75d,2,15646.6009,chrom_bffafcf4,chrom_b8886362
chrom_cabfc949,10,15675.119,chrom_99cfceb1,chrom_a9b8472a
chrom_d08bfb07,10,15834.5431,chrom_99cfceb1,chrom_a9b8472a
chrom_081f2d5d,10,15958.7945,chrom_a9b8472a,chrom_8e926e82
chrom_6ad7267e,10,15958.7945,chrom_4584765f,chrom_a9b8472a
chrom_eae1d4b1,10,16066.3913,chrom_affde75d,chrom_cd0c96e2
chrom_18fb4397,10,16066.3913,chrom_affde75d,chrom_cd0c96e2
chrom_8bcee748,10,16075.0146,chrom_affde75d,chrom_4584765f
chrom_3b6d38b2,10,17583.9098,chrom_99cfceb1,chrom_cd0c96e2
chrom_2ef0cdb0,10,17583.9098,chrom_99cfceb1,chrom_cd0c96e2
chrom_0034dd89,11,15495.5756,chrom_cabfc949,chrom_d08bfb07
chrom_affde75d,2,15646.6009,chrom_bffafcf4,chrom_b8886362
chrom_f79bedfb,11,15685.7749,chrom_cabfc949,chrom_eae1d4b1
chrom_b71bc12d,11,15685.7749,chrom_cabfc949,chrom_18fb4397
chrom_5f124139,11,15688.5644,chrom_cabfc949,chrom_081f2d5d
chrom_5a32d26a,11,15688.5644,chrom_cabfc949,chrom_6ad7267e
chrom_502377fc,11,15688.5644,chrom_cabfc949,chrom_6ad7267e
chrom_a2ed1768,11,16066.3913,chrom_affde75d,chrom_18fb4397
chrom_3ceae74a,11,16075.0146,chrom_affde75d,chrom_8bcee748
chrom_0498e19a,11,16075.0146,chrom_affde75d,chrom_8bcee748
chrom_0034dd89,11,15495.5756,chrom_cabfc949,chrom_d08bfb07
chrom_ebfd68cc,12,15497.0909,chrom_0034dd89,chrom_f79bedfb
chrom_45a871b1,12,15508.3265,chrom_0034dd89,chrom_5a32d26a
chrom_59567782,12,15508.3265,chrom_0034dd89,chrom_0498e19a
chrom_24bee3ba,12,15640.3913,chrom_502377fc,chrom_a2ed1768
chrom_72ca1444,12,15688.5644,chrom_b71bc12d,chrom_502377fc
chrom_40b8c9bd,12,15688.5644,chrom_502377fc,chrom_3ceae74a
chrom_54b9ca65,12,15845.199,chrom_f79bedfb,chrom_a2ed1768
chrom_928548c0,12,15845.199,chrom_f79bedfb,chrom_a2ed1768
chrom_b5627e86,12,16066.3913,chrom_affde75d,chrom_f79bedfb
chrom_0034dd89,11,15495.5756,chrom_cabfc949,chrom_d08bfb07
chrom_bc5cdece,13,15497.0909,chrom_59567782,chrom_24bee3ba
chrom_b121b383,13,15508.3265,chrom_0034dd89,chrom_72ca1444
chrom_04181dc0,13,15508.3265,chrom_0034dd89,chrom_59567782
chrom_d4b18845,13,15508.3265,chrom_59567782,chrom_72ca1444
chrom_1605355f,13,15508.3265,chrom_45a871b1,chrom_59567782
chrom_ace86d29,13,15508.3265,chrom_59567782,chrom_40b8c9bd
chrom_7360bb15,13,15643.1809,chrom_24bee3ba,chrom_40b8c9bd
chrom_b1357678,13,15656.515,chrom_ebfd68cc,chrom_928548c0
chrom_efc1f3cd,13,17442.8547,chrom_ebfd68cc,chrom_72ca1444
chrom_9b412410,14,15490.5784,chrom_d4b18845,chrom_04181dc0
chrom_509231d1,14,15493.1953,chrom_bc5cdece,chrom_b121b383
chrom_0034dd89,11,15495.5756,chrom_cabfc949,chrom_d08bfb07
chrom_4dc43457,14,15508.3265,chrom_ace86d29,chrom_b121b383
chrom_ba1482a7,14,15508.3265,chrom_d4b18845,chrom_b121b383
chrom_9c4cb931,14,15508.3265,chrom_0034dd89,chrom_d4b18845
chrom_197aa467,14,15508.3265,chrom_bc5cdece,chrom_d4b18845
chrom_dfe79576,14,15508.3265,chrom_bc5cdece,chrom_d4b18845
chrom_4c0ae140,14,15508.3265,chrom_bc5cdece,chrom_d4b18845
chrom_5129dacb,14,15508.3265,chrom_1605355f,chrom_b121b383
chrom_9b412410,14,15490.5784,chrom_d4b18845,chrom_04181dc0
chrom_f547ad6d,15,15508.3265,chrom_9b412410,chrom_197aa467
chrom_a21cad80,15,15508.3265,chrom_ba1482a7,chrom_4dc43457
chrom_fd9e63b3,15,15508.3265,chrom_0034dd89,chrom_9c4cb931
chrom_6bac65ed,15,15508.3265,chrom_0034dd89,chrom_dfe79576
chrom_829df20f,15,15508.3265,chrom_ba1482a7,chrom_dfe79576
chrom_4bd022ce,15,15508.3265,chrom_4dc43457,chrom_5129dacb
chrom_4951242a,15,15508.3265,chrom_dfe79576,chrom_ba1482a7
chrom_491a121c,15,15508.3265,chrom_9b412410,chrom_9c4cb931
chrom_c4e391a9,15,15508.3265,chrom_4dc43457,chrom_4c0ae140
chrom_5e1018dc,16,15485.5614,chrom_829df20f,chrom_fd9e63b3
chrom_9b412410,14,15490.5784,chrom_d4b18845,chrom_04181dc0
chrom_238fb186,16,15495.5756,chrom_6bac65ed,chrom_fd9e63b3
chrom_2cd87f89,16,15508.3265,chrom_9b412410,chrom_4bd022ce
chrom_87171390,16,15508.3265,chrom_9b412410,chrom_829df20f
chrom_3307aa14,16,15508.3265,chrom_fd9e63b3,chrom_f547ad6d
chrom_a6da8826,16,15508.3265,chrom_f547ad6d,chrom_c4e391a9
chrom_0201e16d,16,15508.3265,chrom_4951242a,chrom_491a121c
chrom_76ac67fa,16,15508.3265,chrom_9b412410,chrom_a21cad80
chrom_862e1726,16,15508.3265,chrom_829df20f,chrom_491a121c
chrom_ab256008,17,15403.3075,chrom_5e1018dc,chrom_87171390
chrom_5e1018dc,16,15485.5614,chrom_829df20f,chrom_fd9e63b3
chrom_266ddd90,17,15490.5784,chrom_5e1018dc,chrom_9b412410
chrom_5003481c,17,15501.6167,chrom_2cd87f89,chrom_862e1726
chrom_aa5cddc5,17,15508.3265,chrom_76ac67fa,chrom_2cd87f89
chrom_d9f9f60d,17,15508.3265,chrom_87171390,chrom_76ac67fa
chrom_086496af,17,15508.3265,chrom_a6da8826,chrom_862e1726
chrom_a5408e8d,17,15508.3265,chrom_5e1018dc,chrom_87171390
chrom_80084976,17,15508.3265,chrom_5e1018dc,chrom_87171390
chrom_9c9c13a2,17,15508.3265,chrom_862e1726,chrom_a6da8826
chrom_a70f82ab,18,15354.7996,chrom_ab256008,chrom_5e1018dc
chrom_ab256008,17,15403.3075,chrom_5e1018dc,chrom_87171390
chrom_fbf69dfe,18,15468.5683,chrom_80084976,chrom_aa5cddc5
chrom_a0f416dc,18,15485.5614,chrom_ab256008,chrom_5e1018dc
chrom_3adc0e0e,18,15501.6167,chrom_5003481c,chrom_a5408e8d
chrom_f77da9c2,18,15508.3265,chrom_ab256008,chrom_9c9c13a2
chrom_9530fe4c,18,15508.3265,chrom_5e1018dc,chrom_5003481c
chrom_56a6bb17,18,15508.3265,chrom_ab256008,chrom_5003481c
chrom_54bfde0f,18,15508.3265,chrom_d9f9f60d,chrom_aa5cddc5
chrom_6097e628,18,15508.3265,chrom_aa5cddc5,chrom_d9f9f60d
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_a70f82ab,18,15354.7996,chrom_ab256008,chrom_5e1018dc
chrom_fd956b43,19,15359.7126,chrom_a70f82ab,chrom_3adc0e0e
chrom_f68a45fc,19,15508.3265,chrom_a0f416dc,chrom_3adc0e0e
chrom_75ad9a70,19,15508.3265,chrom_ab256008,chrom_6097e628
chrom_90957e79,19,15508.3265,chrom_a0f416dc,chrom_3adc0e0e
chrom_06d7ae3a,19,15508.3265,chrom_ab256008,chrom_3adc0e0e
chrom_de52837c,19,15508.3265,chrom_f77da9c2,chrom_9530fe4c
chrom_edc076f1,19,15508.3265,chrom_a0f416dc,chrom_3adc0e0e
chrom_f9074afe,19,15508.3265,chrom_ab256008,chrom_3adc0e0e
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_2ac4aae1,20,15354.7996,chrom_36b123ed,chrom_a70f82ab
chrom_7b140d4e,20,15359.7126,chrom_36b123ed,chrom_fd956b43
chrom_771c774d,20,15359.7126,chrom_36b123ed,chrom_90957e79
chrom_22282756,20,15359.7126,chrom_a70f82ab,chrom_fd956b43
chrom_ff55a48d,20,15359.7126,chrom_a70f82ab,chrom_fd956b43
chrom_626d3682,20,15359.7126,chrom_36b123ed,chrom_fd956b43
chrom_f22c81e2,20,15508.3265,chrom_f68a45fc,chrom_06d7ae3a
chrom_447b302e,20,15508.3265,chrom_06d7ae3a,chrom_f68a45fc
chrom_3b0f8aad,20,15508.3265,chrom_f9074afe,chrom_90957e79
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_fa68bec4,21,15325.1066,chrom_771c774d,chrom_626d3682
chrom_02032412,21,15354.7996,chrom_36b123ed,chrom_2ac4aae1
chrom_0c7259c3,21,15359.7126,chrom_36b123ed,chrom_7b140d4e
chrom_e8d65c71,21,15359.7126,chrom_36b123ed,chrom_771c774d
chrom_1eb23309,21,15359.7126,chrom_2ac4aae1,chrom_7b140d4e
chrom_87225c29,21,15359.7126,chrom_36b123ed,chrom_771c774d
chrom_c16f4940,21,15359.7126,chrom_22282756,chrom_447b302e
chrom_f9be78af,21,15359.7126,chrom_626d3682,chrom_f22c81e2
chrom_e97b8fef,21,15359.7126,chrom_2ac4aae1,chrom_7b140d4e
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_8c97913a,22,15323.8497,chrom_1eb23309,chrom_0c7259c3
chrom_aace92a1,22,15352.5525,chrom_02032412,chrom_e97b8fef
chrom_6de8ff4a,22,15359.7126,chrom_e97b8fef,chrom_c16f4940
chrom_85d52935,22,15359.7126,chrom_fa68bec4,chrom_1eb23309
chrom_942b2811,22,15359.7126,chrom_02032412,chrom_e97b8fef
chrom_eb6936d8,22,15359.7126,chrom_1eb23309,chrom_e8d65c71
chrom_bbaf33b1,22,15359.7126,chrom_36b123ed,chrom_87225c29
chrom_4e9c7a36,22,15359.7126,chrom_e97b8fef,chrom_87225c29
chrom_461fecb9,22,15359.7126,chrom_e97b8fef,chrom_87225c29
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_7de00f1b,23,15323.8497,chrom_8c97913a,chrom_4e9c7a36
chrom_1c55198e,23,15323.8497,chrom_8c97913a,chrom_942b2811
chrom_93de7946,23,15348.8412,chrom_aace92a1,chrom_461fecb9
chrom_72c88915,23,15352.5525,chrom_36b123ed,chrom_aace92a1
chrom_382614db,23,15359.7126,chrom_85d52935,chrom_bbaf33b1
chrom_b0dba01a,23,15359.7126,chrom_461fecb9,chrom_bbaf33b1
chrom_4c3dff97,23,15359.7126,chrom_36b123ed,chrom_461fecb9
chrom_b163409b,23,15359.7126,chrom_4e9c7a36,chrom_bbaf33b1
chrom_0bb8086a,23,15359.7126,chrom_36b123ed,chrom_4e9c7a36
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_289b1207,24,15323.8497,chrom_1c55198e,chrom_93de7946
chrom_16369dab,24,15348.8412,chrom_93de7946,chrom_72c88915
chrom_489af576,24,15348.8412,chrom_36b123ed,chrom_93de7946
chrom_9be5d1e6,24,15352.5525,chrom_36b123ed,chrom_72c88915
chrom_28884dab,24,15359.7126,chrom_b0dba01a,chrom_b163409b
chrom_26596a44,24,15359.7126,chrom_4c3dff97,chrom_382614db
chrom_2bc862c3,24,17160.6986,chrom_36b123ed,chrom_7de00f1b
chrom_95df0e08,24,17160.6986,chrom_36b123ed,chrom_7de00f1b
chrom_edad23c0,24,17160.6986,chrom_7de00f1b,chrom_b0dba01a
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_19134cf7,25,15323.8497,chrom_289b1207,chrom_28884dab
chrom_9a157d8c,25,15323.8497,chrom_289b1207,chrom_16369dab
chrom_9df39289,25,15323.8497,chrom_289b1207,chrom_26596a44
chrom_810c8533,25,15348.8412,chrom_489af576,chrom_16369dab
chrom_a7ca7484,25,15352.5525,chrom_36b123ed,chrom_9be5d1e6
chrom_02d21e66,25,15352.5525,chrom_16369dab,chrom_9be5d1e6
chrom_ab36c06b,25,15359.7126,chrom_9be5d1e6,chrom_28884dab
chrom_5172cc72,25,17160.6986,chrom_36b123ed,chrom_289b1207
chrom_6b91fbc0,25,17160.6986,chrom_28884dab,chrom_edad23c0
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_f38e2130,26,15320.7536,chrom_9df39289,chrom_9a157d8c
chrom_2a3b38f3,26,15323.8497,chrom_19134cf7,chrom_ab36c06b
chrom_cf977ebb,26,15348.8412,chrom_810c8533,chrom_a7ca7484
chrom_75930a55,26,15352.5525,chrom_02d21e66,chrom_a7ca7484
chrom_725911b1,26,17160.6986,chrom_9a157d8c,chrom_02d21e66
chrom_152aee73,26,17160.6986,chrom_9a157d8c,chrom_5172cc72
chrom_41f95deb,26,17160.6986,chrom_36b123ed,chrom_9a157d8c
chrom_4b227a27,26,17160.6986,chrom_36b123ed,chrom_19134cf7
chrom_394e3df1,26,17160.6986,chrom_02d21e66,chrom_5172cc72
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_dad4d12b,27,15323.8497,chrom_f38e2130,chrom_2a3b38f3
chrom_b8ff4fa8,27,17160.6986,chrom_36b123ed,chrom_f38e2130
chrom_897d4943,27,17160.6986,chrom_4b227a27,chrom_41f95deb
chrom_e63959f5,27,17160.6986,chrom_4b227a27,chrom_725911b1
chrom_55d22dbb,27,17160.6986,chrom_36b123ed,chrom_2a3b38f3
chrom_9d53aebe,27,17160.6986,chrom_75930a55,chrom_4b227a27
chrom_23a3ff04,27,17160.6986,chrom_725911b1,chrom_41f95deb
chrom_bdd15a43,27,17160.6986,chrom_36b123ed,chrom_41f95deb
chrom_7906650d,27,17160.6986,chrom_cf977ebb,chrom_152aee73
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_2c52ac36,28,15323.8497,chrom_dad4d12b,chrom_55d22dbb
chrom_306c58ed,28,17160.6986,chrom_b8ff4fa8,chrom_897d4943
chrom_bd830970,28,17160.6986,chrom_897d4943,chrom_23a3ff04
chrom_25ccec86,28,17160.6986,chrom_36b123ed,chrom_bdd15a43
chrom_88199ed3,28,17160.6986,chrom_55d22dbb,chrom_9d53aebe
chrom_16ab0aaf,28,17160.6986,chrom_897d4943,chrom_55d22dbb
chrom_1a3918df,28,17160.6986,chrom_55d22dbb,chrom_e63959f5
chrom_511542b0,28,17160.6986,chrom_7906650d,chrom_55d22dbb
chrom_b3efc2ea,28,17160.6986,chrom_36b123ed,chrom_55d22dbb
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_0db4b633,29,17160.6986,chrom_306c58ed,chrom_16ab0aaf
chrom_e993949c,29,17160.6986,chrom_2c52ac36,chrom_25ccec86
chrom_fbbe9636,29,17160.6986,chrom_36b123ed,chrom_2c52ac36
chrom_2176a7b5,29,17160.6986,chrom_25ccec86,chrom_1a3918df
chrom_89d3c468,29,17160.6986,chrom_36b123ed,chrom_2c52ac36
chrom_4a59f6b2,29,17160.6986,chrom_36b123ed,chrom_1a3918df
chrom_0d3e5cbf,29,17160.6986,chrom_2c52ac36,chrom_511542b0
chrom_020f9c80,29,17160.6986,chrom_25ccec86,chrom_1a3918df
chrom_b9272c85,29,17160.6986,chrom_36b123ed,chrom_306c58ed
chrom_36b123ed,19,15314.2154,chrom_a70f82ab,chrom_ab256008
chrom_d1988aaa,30,17160.6986,chrom_36b123ed,chrom_4a59f6b2
chrom_fae61bea,30,17160.6986,chrom_36b123ed,chrom_89d3c468
chrom_bbd9da68,30,17160.6986,chrom_36b123ed,chrom_2176a7b5
chrom_cf2ccb9f,30,17160.6986,chrom_0d3e5cbf,chrom_b9272c85
chrom_e3dcc151,30,17160.6986,chrom_36b123ed,chrom_0d3e5cbf
chrom_d3578c29,30,17160.6986,chrom_36b123ed,chrom_2176a7b5
chrom_565372b1,30,17160.6986,chrom_89d3c468,chrom_020f9c80
chrom_5e1c1b0a,30,17160.6986,chrom_36b123ed,chrom_e993949c
chrom_3a4b001b,30,17160.6986,chrom_fbbe9636,chrom_0d3e5cbf
