UID,Generation,Cost,Parent_A,Parent_B
chrom_37b3c046,15,14665.9595,chrom_26fbe8dc,chrom_7d8d6d4a
chrom_d5d1770a,15,14675.8386,chrom_46c5e2da,chrom_15c18308
chrom_018bf40a,15,14735.1133,chrom_89183340,chrom_7d8d6d4a
chrom_7df52e8a,15,14744.9924,chrom_89183340,chrom_26fbe8dc
chrom_89183340,0,14387.3973,NONE,NONE
chrom_628bb8c8,16,14414.5157,chrom_78c42371,chrom_018bf40a
chrom_1f9e2d0f,16,14487.204,chrom_a9f5210c,chrom_018bf40a
chrom_75ea8edf,16,14513.3548,chrom_a9f5210c,chrom_78c42371
chrom_173ded7f,16,14523.2339,chrom_590bf470,chrom_17a4ce82
chrom_5cb58604,16,14523.2339,chrom_590bf470,chrom_a9f5210c
chrom_15a4684e,16,14582.5086,chrom_89183340,chrom_590bf470
chrom_26e0cabe,16,14582.5086,chrom_89183340,chrom_78c42371
chrom_b5222c40,16,14592.3877,chrom_89183340,chrom_a9f5210c
chrom_b7acd978,16,14592.3877,chrom_89183340,chrom_a9f5210c
chrom_89183340,0,14387.3973,NONE,NONE
chrom_809b9f05,17,14513.3548,chrom_75ea8edf,chrom_15a4684e
chrom_7ee97670,17,14523.2339,chrom_75ea8edf,chrom_5cb58604
chrom_f3692a4b,17,14523.2339,chrom_5cb58604,chrom_173ded7f
chrom_7e3db9df,17,14582.5086,chrom_628bb8c8,chrom_1f9e2d0f
chrom_bca53ab8,17,14582.5086,chrom_89183340,chrom_1f9e2d0f
chrom_8eadfe00,17,14582.5086,chrom_628bb8c8,chrom_1f9e2d0f
chrom_4b4ac3a1,17,14582.5086,chrom_628bb8c8,chrom_75ea8edf
chrom_0132fd51,17,14592.3877,chrom_89183340,chrom_5cb58604
chrom_f66ffc86,17,14592.3877,chrom_89183340,chrom_5cb58604
chrom_89183340,0,14387.3973,NONE,NONE
chrom_21ceec19,18,14504.3226,chrom_f3692a4b,chrom_7e3db9df
chrom_0fb53c94,18,14513.3548,chrom_f3692a4b,chrom_7e3db9df
chrom_77b71167,18,14513.3548,chrom_f3692a4b,chrom_7e3db9df
chrom_1b21610a,18,14513.3548,chrom_809b9f05,chrom_bca53ab8
chrom_4a62ef48,18,14513.3548,chrom_f3692a4b,chrom_8eadfe00
chrom_848a1a91,18,14513.3548,chrom_7ee97670,chrom_8eadfe00
chrom_14286659,18,14582.5086,chrom_89183340,chrom_8eadfe00
chrom_dd544294,18,14582.5086,chrom_89183340,chrom_809b9f05
chrom_4112259e,18,14582.5086,chrom_89183340,chrom_bca53ab8
chrom_89183340,0,14387.3973,NONE,NONE
chrom_81e4cc2a,19,14490.7997,chrom_4a62ef48,chrom_77b71167
chrom_67427305,19,14504.3226,chrom_21ceec19,chrom_4a62ef48
chrom_735653a6,19,14504.3226,chrom_21ceec19,chrom_77b71167
chrom_f24c0690,19,14504.3226,chrom_21ceec19,chrom_1b21610a
chrom_112c1441,19,14504.3226,chrom_21ceec19,chrom_4a62ef48
chrom_0ade29d3,19,14513.3548,chrom_848a1a91,chrom_4a62ef48
chrom_9fdcc5ce,19,14513.3548,chrom_4a62ef48,chrom_1b21610a
chrom_28e61f80,19,14582.5086,chrom_89183340,chrom_77b71167
chrom_22e50c4f,19,14582.5086,chrom_89183340,chrom_14286659
chrom_89183340,0,14387.3973,NONE,NONE
chrom_66d08cf3,20,14501.8156,chrom_f24c0690,chrom_67427305
chrom_a1848a71,20,14504.3226,chrom_112c1441,chrom_0ade29d3
chrom_377cc88c,20,14504.3226,chrom_f24c0690,chrom_735653a6
chrom_b8286c0d,20,14513.3548,chrom_81e4cc2a,chrom_9fdcc5ce
chrom_34a6d311,20,14582.5086,chrom_89183340,chrom_112c1441
chrom_7719981c,20,14582.5086,chrom_89183340,chrom_81e4cc2a
chrom_9c1c83ce,20,14582.5086,chrom_89183340,chrom_67427305
chrom_c5f9458f,20,14582.5086,chrom_89183340,chrom_112c1441
chrom_879f6b8c,20,14582.5086,chrom_89183340,chrom_f24c0690
chrom_89183340,0,14387.3973,NONE,NONE
chrom_91513784,21,14504.3226,chrom_66d08cf3,chrom_377cc88c
chrom_a41bf56c,21,14504.3226,chrom_66d08cf3,chrom_a1848a71
chrom_9ffbc9fa,21,14504.3226,chrom_66d08cf3,chrom_b8286c0d
chrom_4f5534e2,21,14504.3226,chrom_66d08cf3,chrom_9c1c83ce
chrom_9c52c6fd,21,14504.3226,chrom_66d08cf3,chrom_b8286c0d
chrom_1b0440db,21,14504.3226,chrom_377cc88c,chrom_879f6b8c
chrom_9509aee4,21,14504.3226,chrom_377cc88c,chrom_7719981c
chrom_10ba0c69,21,14504.3226,chrom_66d08cf3,chrom_7719981c
chrom_5986b30c,21,14513.3548,chrom_b8286c0d,chrom_879f6b8c
chrom_89183340,0,14387.3973,NONE,NONE
chrom_30ba9044,22,14504.3226,chrom_9c52c6fd,chrom_4f5534e2
chrom_55877bc1,22,14504.3226,chrom_1b0440db,chrom_9c52c6fd
chrom_2b5d0048,22,14504.3226,chrom_4f5534e2,chrom_10ba0c69
chrom_9d981ee6,22,14504.3226,chrom_4f5534e2,chrom_91513784
chrom_6b9fc616,22,14504.3226,chrom_a41bf56c,chrom_1b0440db
chrom_0fe05ba7,22,14504.3226,chrom_9c52c6fd,chrom_9509aee4
chrom_2530c52c,22,14504.3226,chrom_4f5534e2,chrom_a41bf56c
chrom_97e142a8,22,14582.5086,chrom_89183340,chrom_9c52c6fd
chrom_b30e01eb,22,14582.5086,chrom_89183340,chrom_10ba0c69
chrom_89183340,0,14387.3973,NONE,NONE
chrom_28a86615,23,14504.3226,chrom_30ba9044,chrom_55877bc1
chrom_c44b714a,23,14504.3226,chrom_55877bc1,chrom_0fe05ba7
chrom_523e5818,23,14504.3226,chrom_30ba9044,chrom_55877bc1
chrom_5380101b,23,14504.3226,chrom_6b9fc616,chrom_0fe05ba7
chrom_c0d72180,23,14504.3226,chrom_30ba9044,chrom_0fe05ba7
chrom_5d8273fb,23,14504.3226,chrom_2b5d0048,chrom_0fe05ba7
chrom_70c72569,23,14504.3226,chrom_9d981ee6,chrom_2530c52c
chrom_49a93a31,23,14582.5086,chrom_89183340,chrom_2530c52c
chrom_47153be1,23,14582.5086,chrom_89183340,chrom_6b9fc616
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_89183340,0,14387.3973,NONE,NONE
chrom_2e573efe,24,14479.3126,chrom_c44b714a,chrom_c0d72180
chrom_4b86bff1,24,14504.3226,chrom_5380101b,chrom_c0d72180
chrom_afefebf9,24,14504.3226,chrom_523e5818,chrom_c44b714a
chrom_7a7bb699,24,14504.3226,chrom_c44b714a,chrom_28a86615
chrom_ecda182e,24,14504.3226,chrom_c44b714a,chrom_70c72569
chrom_8d82c9fe,24,14504.3226,chrom_5380101b,chrom_28a86615
chrom_82144ad3,24,14504.3226,chrom_5380101b,chrom_70c72569
chrom_7709fc5f,24,14582.5086,chrom_89183340,chrom_c0d72180
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_bbc10620,25,14504.3226,chrom_8d82c9fe,chrom_82144ad3
chrom_45ed106e,25,14504.3226,chrom_2e573efe,chrom_7a7bb699
chrom_ffd0058c,25,14504.3226,chrom_7a7bb699,chrom_8d82c9fe
chrom_b5028a31,25,14504.3226,chrom_d0c07af4,chrom_ecda182e
chrom_7ab84eca,25,14504.3226,chrom_2e573efe,chrom_4b86bff1
chrom_d8023fe8,25,14504.3226,chrom_afefebf9,chrom_4b86bff1
chrom_a4a18893,25,14582.5086,chrom_89183340,chrom_2e573efe
chrom_d56c5b88,25,14582.5086,chrom_89183340,chrom_2e573efe
chrom_c5233ec7,25,14582.5086,chrom_89183340,chrom_2e573efe
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_8b819cbc,26,14492.8325,chrom_bbc10620,chrom_45ed106e
chrom_3d6f831f,26,14504.3226,chrom_45ed106e,chrom_d8023fe8
chrom_71eb1afc,26,14504.3226,chrom_bbc10620,chrom_a4a18893
chrom_b0903062,26,14504.3226,chrom_b5028a31,chrom_bbc10620
chrom_23d7bcbf,26,14504.3226,chrom_d8023fe8,chrom_bbc10620
chrom_025ac139,26,14504.3226,chrom_d0c07af4,chrom_d8023fe8
chrom_80e1530f,26,14504.3226,chrom_bbc10620,chrom_b5028a31
chrom_c3dde874,26,14504.3226,chrom_7ab84eca,chrom_45ed106e
chrom_f5e215d3,26,14504.3226,chrom_ffd0058c,chrom_a4a18893
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_8584c8da,27,14492.8325,chrom_8b819cbc,chrom_23d7bcbf
chrom_ac8b00bb,27,14504.3226,chrom_d0c07af4,chrom_23d7bcbf
chrom_da4db4ba,27,14504.3226,chrom_d0c07af4,chrom_71eb1afc
chrom_d65b088b,27,14504.3226,chrom_d0c07af4,chrom_b0903062
chrom_e5afe948,27,14504.3226,chrom_71eb1afc,chrom_80e1530f
chrom_6ae9a63a,27,14504.3226,chrom_d0c07af4,chrom_b0903062
chrom_5503f70d,27,14504.3226,chrom_025ac139,chrom_f5e215d3
chrom_541d7418,27,14504.3226,chrom_d0c07af4,chrom_8b819cbc
chrom_56fdb343,27,14504.3226,chrom_025ac139,chrom_3d6f831f
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_29080158,28,14492.8325,chrom_8584c8da,chrom_da4db4ba
chrom_d1c82bdf,28,14504.3226,chrom_d0c07af4,chrom_8584c8da
chrom_653341a2,28,14504.3226,chrom_d65b088b,chrom_541d7418
chrom_06a84947,28,14504.3226,chrom_541d7418,chrom_5503f70d
chrom_9b383406,28,14504.3226,chrom_6ae9a63a,chrom_ac8b00bb
chrom_9e65bb51,28,14504.3226,chrom_d0c07af4,chrom_e5afe948
chrom_a456978a,28,14504.3226,chrom_6ae9a63a,chrom_56fdb343
chrom_fa7d233d,28,14504.3226,chrom_541d7418,chrom_da4db4ba
chrom_327053d8,28,14504.3226,chrom_d0c07af4,chrom_8584c8da
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_8432bf9e,29,14492.8325,chrom_29080158,chrom_327053d8
chrom_4eee89fe,29,14492.8325,chrom_29080158,chrom_fa7d233d
chrom_20a36876,29,14492.8325,chrom_29080158,chrom_327053d8
chrom_dd91d041,29,14504.3226,chrom_a456978a,chrom_9b383406
chrom_0dab5e2c,29,14504.3226,chrom_9e65bb51,chrom_327053d8
chrom_2b8b5f0e,29,14504.3226,chrom_06a84947,chrom_d1c82bdf
chrom_d5c8f935,29,14504.3226,chrom_9b383406,chrom_653341a2
chrom_9dceb266,29,14504.3226,chrom_9b383406,chrom_327053d8
chrom_6142e004,29,14504.3226,chrom_d0c07af4,chrom_327053d8
chrom_d0c07af4,24,14375.2662,chrom_c0d72180,chrom_70c72569
chrom_3df0d0c6,30,14492.8325,chrom_4eee89fe,chrom_20a36876
chrom_a753e372,30,14492.8325,chrom_4eee89fe,chrom_9dceb266
chrom_c6603c51,30,14492.8325,chrom_20a36876,chrom_0dab5e2c
chrom_dacd48d3,30,14492.8325,chrom_8432bf9e,chrom_9dceb266
chrom_00fb8009,30,14492.8325,chrom_4eee89fe,chrom_d5c8f935
chrom_5a2826f4,30,14492.8325,chrom_20a36876,chrom_4eee89fe
chrom_08f7337d,30,14504.3226,chrom_d0c07af4,chrom_6142e004
chrom_54dd0d63,30,14504.3226,chrom_0dab5e2c,chrom_2b8b5f0e
chrom_c5ca28a7,30,14504.3226,chrom_d0c07af4,chrom_9dceb266
