weight_tolerance,took_alternative,boarded_expected,expected_min,actual_min,delta_min,rep
14.4,False,True,32.184637613118795,38.166666666666664,5.982029053547869,0
14.4,False,True,10.575073316244623,19.666666666666668,9.091593350422045,0
14.4,False,False,33.25333178795228,33.666666666666664,0.41333487871438734,0
14.4,False,False,6.148175809951861,6.5,0.3518241900481387,0
14.4,False,True,14.282574577293449,15.666666666666666,1.3840920893732171,0
14.4,False,True,53.85152870408697,58.5,4.648471295913033,0
14.4,False,False,17.747838636089732,18.166666666666668,0.4188280305769361,0
14.4,False,False,2.626280744201965,3.0,0.3737192557980351,0
14.4,False,True,20.07544913386825,34.333333333333336,14.257884199465085,0
14.4,False,True,33.20929687924969,44.166666666666664,10.957369787416972,0
14.4,False,True,36.51533959091582,42.833333333333336,6.317993742417514,0
14.4,False,True,48.447313609577805,56.0,7.5526863904221955,0
14.4,False,True,38.84983955473693,49.833333333333336,10.983493778596404,0
14.4,False,True,29.858929104494813,31.0,1.1410708955051874,0
14.4,False,True,44.47573738588855,49.333333333333336,4.857595947444786,0
14.4,False,True,56.175256909702334,58.5,2.324743090297666,0
14.4,False,True,43.09823684258852,64.0,20.90176315741148,0
14.4,False,True,29.52763091048395,35.333333333333336,5.805702422849386,0
14.4,False,True,3.25809690174269,31.333333333333332,28.075236431590643,0
14.4,False,True,21.269450337342228,22.333333333333332,1.0638829959911043,0
14.4,False,True,41.235623153670375,52.333333333333336,11.097710179662961,0
14.4,False,True,42.22698166393477,43.833333333333336,1.6063516693985633,0
14.4,False,True,63.35738670862884,66.83333333333333,3.4759466247044912,0
14.4,False,True,27.272677248343207,27.833333333333332,0.560656084990125,0
14.4,False,True,49.23653244300197,54.166666666666664,4.930134223664695,0
14.4,False,True,25.790761560905462,58.333333333333336,32.54257177242788,0
14.4,False,True,13.03688505225228,52.833333333333336,39.796448281081055,0
14.4,False,True,20.735344155278295,22.833333333333332,2.0979891780550375,0
14.4,False,True,46.12955138256356,52.0,5.870448617436438,0
14.4,False,True,33.08048585361695,47.5,14.419514146383051,0
14.4,False,True,70.3971169551296,71.66666666666667,1.269549711537067,0
14.4,False,True,40.03880778930407,48.0,7.961192210695927,0
14.4,False,True,66.80377280893906,71.83333333333333,5.02956052439427,0
14.4,False,True,33.48117784475463,36.333333333333336,2.8521554885787026,0
14.4,False,True,27.218445887550278,32.0,4.781554112449722,0
14.4,False,True,57.049046544888355,59.833333333333336,2.7842867884449802,0
14.4,False,True,34.81537412347822,54.333333333333336,19.517959209855114,0
14.4,False,True,8.361493520506347,67.33333333333333,58.971839812826985,0
14.4,False,True,45.46648810184617,46.5,1.033511898153833,0
14.4,False,True,68.84521067242825,77.83333333333333,8.988122660905077,0
14.4,False,True,26.833352998358745,56.166666666666664,29.33331366830792,0
14.4,False,True,19.67291485532555,44.166666666666664,24.493751811341113,0
14.4,False,True,31.43055732978316,33.5,2.0694426702168407,0
14.4,False,True,37.87779206485494,48.5,10.622207935145063,0
14.4,False,True,38.70736637185982,49.833333333333336,11.125966961473516,0
14.4,False,True,24.128667552676472,28.333333333333332,4.20466578065686,0
14.4,False,True,60.51187190638493,71.83333333333333,11.321461426948396,0
14.4,False,True,40.06552521786897,63.166666666666664,23.101141448797698,0
14.4,False,True,28.806801853124487,29.666666666666668,0.8598648135421811,0
14.4,False,True,21.90488470558034,28.666666666666668,6.761781961086328,0
14.4,False,True,62.37695868142565,76.83333333333333,14.45637465190768,0
14.4,False,True,15.297865859383354,16.833333333333332,1.5354674739499785,0
14.4,False,True,29.618918474706152,40.5,10.881081525293848,0
14.4,False,True,19.513755860501046,24.166666666666668,4.652910806165622,0
14.4,False,True,73.15877783885745,76.33333333333333,3.1745554944758823,0
14.4,False,True,43.74203738265379,51.666666666666664,7.924629284012873,0
14.4,False,True,44.16240136428553,51.333333333333336,7.170931969047807,0
14.4,False,True,45.979744772213714,48.166666666666664,2.1869218944529507,0
14.4,False,True,10.807343914147669,32.0,21.19265608585233,0
14.4,False,True,85.07075197330542,85.66666666666667,0.5959146933612516,0
14.4,False,True,24.817505307687213,28.0,3.182494692312787,0
14.4,False,True,26.8577156947214,28.333333333333332,1.4756176386119328,0
14.4,False,True,67.80946718976011,79.5,11.690532810239887,0
14.4,False,True,40.15399922517436,43.833333333333336,3.679334108158976,0
14.4,False,True,52.07759358296472,54.833333333333336,2.755739750368619,0
14.4,False,True,78.90638907426789,88.33333333333333,9.426944259065436,0
14.4,False,True,67.97494133225163,69.33333333333333,1.3583920010816968,0
14.4,False,True,19.00971852763226,69.33333333333333,50.32361480570107,0
14.4,False,True,54.57192351190559,57.166666666666664,2.594743154761076,0
14.4,False,True,21.304604347790153,29.0,7.695395652209847,0
14.4,False,True,3.074365905720079,14.0,10.925634094279921,0
14.4,False,True,59.699389813179245,72.16666666666667,12.467276853487427,0
14.4,False,True,61.22644881534113,75.16666666666667,13.940217851325542,0
14.4,False,True,54.59640932189073,82.16666666666667,27.57025734477594,0
14.4,False,True,59.717490558246006,67.66666666666667,7.949176108420666,0
14.4,False,True,39.8222426243308,73.66666666666667,33.84442404233587,0
14.4,False,True,84.03599435379125,87.0,2.964005646208747,0
14.4,False,True,39.6177955305291,45.5,5.882204469470899,0
14.4,False,True,28.67038773365809,31.333333333333332,2.6629455996752434,0
14.4,False,True,15.298991808590046,22.333333333333332,7.0343415247432866,0
14.4,False,True,51.79557905642797,81.83333333333333,30.03775427690536,0
14.4,False,True,19.11193988448268,25.5,6.38806011551732,0
14.4,False,True,71.45906818531617,79.66666666666667,8.207598481350502,0
14.4,False,True,23.057849587443357,27.666666666666668,4.608817079223311,0
14.4,False,True,36.48917020218676,75.33333333333333,38.844163131146566,0
14.4,False,True,31.2235110104073,33.833333333333336,2.6098223229260356,0
14.4,False,True,49.371260107071585,85.16666666666667,35.79540655959509,0
14.4,False,True,25.125028452328966,91.33333333333333,66.20830488100437,0
14.4,False,True,71.29714104131865,77.66666666666667,6.369525625348018,0
14.4,False,True,57.041796469120555,58.833333333333336,1.7915368642127802,0
14.4,False,True,27.63801065312043,31.0,3.3619893468795716,0
14.4,False,True,83.27837084941407,88.83333333333333,5.554962483919255,0
14.4,False,True,56.421325868402995,84.83333333333333,28.412007464930333,0
14.4,False,True,42.88068791210111,75.5,32.61931208789889,0
14.4,False,True,79.91997171716872,87.5,7.580028282831279,0
14.4,False,True,56.639037750475886,87.5,30.860962249524114,0
14.4,False,True,21.69826865665432,29.666666666666668,7.968398010012347,0
14.4,False,True,31.40352611672483,34.5,3.09647388327517,0
14.4,False,True,23.82467935498202,30.5,6.67532064501798,0
14.4,False,True,67.84962649167875,81.33333333333333,13.48370684165458,0
14.4,False,False,80.49434701121004,80.83333333333333,0.33898632212329005,0
14.4,False,True,20.187617717123544,94.0,73.81238228287646,0
14.4,False,True,10.018564805175508,14.333333333333334,4.314768528157826,0
14.4,False,True,68.51003029257345,70.5,1.9899697074265532,0
14.4,False,True,26.97334074158181,61.5,34.52665925841819,0
14.4,False,True,17.65030600387808,20.666666666666668,3.016360662788589,0
14.4,False,True,36.43628121673417,92.16666666666667,55.7303854499325,0
14.4,False,True,69.04836344875099,78.5,9.45163655124901,0
14.4,False,True,19.354694632461776,87.33333333333333,67.97863870087156,0
14.4,False,True,33.65350098531599,94.5,60.84649901468401,0
14.4,False,True,43.996140356147684,48.666666666666664,4.67052631051898,0
14.4,False,True,89.97478642837858,95.66666666666667,5.691880238288093,0
14.4,False,True,52.435541116703725,82.66666666666667,30.231125549962947,0
14.4,False,True,9.032061581426655,18.5,9.467938418573345,0
14.4,False,True,25.919380333590468,26.333333333333332,0.4139529997428646,0
14.4,False,True,74.89575238705332,90.66666666666667,15.77091427961335,0
14.4,False,True,80.06694726715315,86.66666666666667,6.599719399513518,0
14.4,False,True,63.887751577826144,75.16666666666667,11.278915088840527,0
14.4,False,True,10.001851104880188,66.83333333333333,56.83148222845314,0
14.4,False,True,53.920222382689744,58.833333333333336,4.913110950643592,0
14.4,False,True,88.83351425577898,94.0,5.166485744221021,0
